Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12-October-2020,739.90,739.90,665.00,665.70,671.473794549266247379,477,79,320293.00,340,71.28,74.90,-74.20
9-October-2020,676.00,685.30,668.00,670.05,669.783783783783783783,185,34,123910.00,164,88.65,17.30,-5.95
8-October-2020,678.00,678.00,676.00,676.10,677.769911504424778761,113,24,76588.00,113,100.00,2.00,-1.90
7-October-2020,683.00,687.00,675.00,675.95,679.351351351351351351,185,52,125680.00,96,51.89,12.00,-7.05
6-October-2020,718.45,718.45,673.25,685.30,685.140625000000000000,256,91,175396.00,234,91.41,45.20,-33.15
5-October-2020,731.00,731.00,680.00,686.00,688.387692307692307692,650,143,447452.00,643,98.92,51.00,-45.00
1-October-2020,671.00,671.55,666.00,669.90,669.876288659793814432,194,25,129956.00,174,89.69,5.55,-1.10
30-September-2020,679.00,679.00,675.00,675.00,676.660377358490566037,53,15,35863.00,53,100.00,4.00,-4.00
29-September-2020,674.00,674.00,671.30,671.30,672.882352941176470588,17,5,11439.00,17,100.00,2.70,-2.70
28-September-2020,690.00,690.00,671.70,676.35,680.390404515522107243,2126,442,1446510.00,485,22.81,18.30,-13.65
25-September-2020,698.75,698.75,662.60,688.40,685.831896551724137931,232,46,159113.00,191,82.33,36.15,-10.35
24-September-2020,681.00,681.00,653.20,658.80,663.971734148204736440,1309,114,869139.00,630,48.13,27.80,-22.20
23-September-2020,681.15,709.95,681.05,686.60,691.172011661807580174,343,46,237072.00,254,74.05,28.90,5.45
22-September-2020,710.00,720.00,687.55,692.80,702.946931407942238267,2770,331,1947163.00,1174,42.38,32.45,-17.20
21-September-2020,710.50,721.15,682.00,686.35,703.488212180746561886,1018,141,716151.00,454,44.60,39.15,-24.15
18-September-2020,694.00,704.00,680.00,694.85,695.472000000000000000,1250,223,869340.00,492,39.36,24.00,0.85
17-September-2020,705.00,710.00,689.10,689.10,705.543162266389795312,3371,420,2378386.00,444,13.17,20.90,-15.90
16-September-2020,700.00,710.00,695.00,702.10,700.455060728744939271,1235,133,865062.00,210,17.00,15.00,2.10
15-September-2020,700.00,701.05,700.00,701.05,700.166666666666666666,6,2,4201.00,6,100.00,1.05,1.05
14-September-2020,695.00,710.00,690.00,701.10,697.096296296296296296,135,17,94108.00,115,85.19,20.00,6.10
11-September-2020,692.00,692.00,676.70,680.00,683.074626865671641791,134,17,91532.00,130,97.01,15.30,-12.00
10-September-2020,686.05,690.05,679.60,690.05,685.204545454545454545,44,17,30149.00,41,93.18,10.45,4.00
9-September-2020,671.10,671.10,671.00,671.05,671.018181818181818181,55,12,36906.00,55,100.00,0.10,-0.05
7-September-2020,684.50,700.70,669.30,681.35,680.758928571428571428,224,27,152490.00,201,89.73,31.40,-3.15
4-September-2020,693.20,699.85,688.00,693.00,694.424418604651162790,172,24,119441.00,170,98.84,11.85,-0.20
3-September-2020,699.10,710.00,693.10,706.80,701.655677655677655677,273,29,191552.00,254,93.04,16.90,7.70
2-September-2020,711.05,715.00,695.70,696.10,701.963993453355155482,611,86,428900.00,504,82.49,19.30,-14.95
1-September-2020,683.95,712.80,683.95,695.00,696.327586206896551724,174,18,121161.00,152,87.36,28.85,11.05
31-August-2020,720.40,726.15,679.55,702.25,699.903047091412742382,361,111,252665.00,252,69.81,46.60,-18.15
28-August-2020,701.00,731.05,701.00,720.40,717.790560471976401179,339,55,243331.00,310,91.45,30.05,19.40
27-August-2020,734.60,736.00,715.00,722.85,728.908771929824561403,285,62,207739.00,248,87.02,21.00,-11.75
26-August-2020,731.00,737.15,721.00,728.75,732.862025316455696202,790,117,578961.00,539,68.23,16.15,-2.25
25-August-2020,756.10,756.10,709.20,713.10,726.972508591065292096,291,87,211549.00,222,76.29,46.90,-43.00
24-August-2020,750.00,784.40,732.60,739.55,750.829443447037701974,1114,163,836424.00,834,74.87,51.80,-10.45
21-August-2020,781.20,781.20,758.85,760.40,768.072500000000000000,400,93,307229.00,284,71.00,22.35,-20.80
20-August-2020,750.00,785.60,750.00,763.25,771.696468820435762584,1331,270,1027128.00,671,50.41,35.60,13.25
19-August-2020,690.00,750.00,680.00,732.80,719.461504619445666520,2273,486,1635336.00,1486,65.38,70.00,42.80
18-August-2020,670.50,706.60,665.00,697.20,690.263387978142076502,915,175,631591.00,580,63.39,41.60,26.70
17-August-2020,684.60,685.00,659.00,669.50,671.668049792531120331,482,56,323744.00,308,63.90,26.00,-15.10
14-August-2020,678.90,689.60,660.05,679.10,672.304812834224598930,935,134,628605.00,723,77.33,29.55,0.20
13-August-2020,685.00,690.00,665.05,679.65,676.675324675324675324,462,41,312624.00,310,67.10,24.95,-5.35
12-August-2020,657.50,667.70,642.00,657.50,647.921052631578947368,114,17,73863.00,109,95.61,25.70,0.00
11-August-2020,661.60,676.50,654.40,676.50,669.205882352941176470,170,21,113765.00,164,96.47,22.10,14.90
10-August-2020,646.00,654.60,646.00,653.10,652.731155778894472361,398,49,259787.00,357,89.70,8.60,7.10
7-August-2020,656.10,657.00,643.00,644.40,645.983644859813084112,428,44,276481.00,421,98.36,14.00,-11.70
6-August-2020,670.00,673.90,645.60,650.45,655.903981264637002341,1281,220,840213.00,942,73.54,28.30,-19.55
5-August-2020,657.00,669.85,651.55,664.60,655.529032258064516129,310,52,203214.00,271,87.42,18.30,7.60
4-August-2020,650.60,652.55,641.05,649.10,647.840000000000000000,25,11,16196.00,17,68.00,11.50,-1.50
3-August-2020,645.60,689.95,641.00,644.50,643.222222222222222222,135,31,86835.00,132,97.78,48.95,-1.10
31-July-2020,633.00,633.00,633.00,633.00,633.000000000000000000,25,7,15825.00,25,100.00,0.00,0.00
30-July-2020,647.00,650.00,635.00,635.15,642.590243902439024390,205,39,131731.00,203,99.02,15.00,-11.85
28-July-2020,630.60,632.00,629.00,630.00,630.764227642276422764,123,23,77584.00,118,95.93,3.00,-0.60
27-July-2020,649.45,649.45,629.50,630.25,631.683574879227053140,414,104,261517.00,341,82.37,19.95,-19.20
24-July-2020,670.00,670.00,648.00,648.95,652.950881612090680100,794,141,518443.00,493,62.09,22.00,-21.05
23-July-2020,665.00,670.00,658.05,669.95,663.511111111111111111,45,11,29858.00,33,73.33,11.95,4.95
22-July-2020,660.00,670.00,649.35,665.95,664.664796633941093969,713,105,473906.00,616,86.40,20.65,5.95
21-July-2020,656.00,661.65,648.00,659.50,652.362467866323907455,778,127,507538.00,711,91.39,13.65,3.50
20-July-2020,661.00,690.75,640.00,665.00,661.589201877934272300,426,48,281837.00,402,94.37,50.75,4.00
17-July-2020,668.50,681.10,660.90,665.00,666.456140350877192982,57,10,37988.00,56,98.25,20.20,-3.50
16-July-2020,656.55,671.80,654.00,654.00,656.400000000000000000,110,8,72204.00,109,99.09,17.80,-2.55
15-July-2020,665.25,670.45,663.00,663.00,665.793103448275862068,29,10,19308.00,27,93.10,7.45,-2.25
14-July-2020,663.00,691.95,660.05,666.50,668.703389830508474576,472,75,315628.00,456,96.61,31.90,3.50
13-July-2020,672.00,676.50,664.05,669.95,670.170149253731343283,670,63,449014.00,641,95.67,12.45,-2.05
10-July-2020,692.65,705.00,662.50,668.45,684.405532114392873886,2133,191,1459837.00,944,44.26,42.50,-24.20
9-July-2020,698.55,698.55,692.00,692.00,695.500000000000000000,54,11,37557.00,54,100.00,6.55,-6.55
8-July-2020,695.00,697.90,691.10,692.00,693.394097222222222222,576,68,399395.00,556,96.53,6.80,-3.00
7-July-2020,689.50,700.75,672.80,690.45,695.384615384615384615,208,55,144640.00,169,81.25,27.95,0.95
6-July-2020,687.95,697.85,687.95,693.00,692.949579831932773109,238,47,164922.00,215,90.34,9.90,5.05
3-July-2020,685.00,685.00,680.00,680.00,683.966666666666666666,30,13,20519.00,30,100.00,5.00,-5.00
1-July-2020,664.60,684.00,651.00,668.50,665.707317073170731707,41,16,27294.00,25,60.98,33.00,3.90
30-June-2020,695.00,695.00,670.00,672.55,672.863636363636363636,264,93,177636.00,264,100.00,25.00,-22.45
29-June-2020,670.05,670.05,665.45,669.60,669.656084656084656084,189,20,126565.00,183,96.83,4.60,-0.45
26-June-2020,688.90,688.90,682.10,682.40,682.342281879194630872,149,10,101669.00,147,98.66,6.80,-6.50
25-June-2020,668.40,686.65,667.80,683.95,670.007299270072992700,685,83,458955.00,576,84.09,18.85,15.55
24-June-2020,693.00,724.90,690.00,692.45,692.609756097560975609,123,29,85191.00,113,91.87,34.90,-0.55
23-June-2020,695.55,705.00,675.00,685.40,685.820312500000000000,256,46,175570.00,236,92.19,30.00,-10.15
22-June-2020,682.00,691.60,682.00,684.45,686.452054794520547945,73,31,50111.00,72,98.63,9.60,2.45
19-June-2020,686.55,695.00,680.00,680.00,687.703703703703703703,108,47,74272.00,107,99.07,15.00,-6.55
18-June-2020,712.85,712.85,656.45,682.00,678.000000000000000000,41,11,27798.00,32,78.05,56.40,-30.85
17-June-2020,679.00,679.00,668.00,673.50,673.500000000000000000,4,2,2694.00,2,50.00,11.00,-5.50
16-June-2020,657.00,685.10,656.00,656.05,666.972602739726027397,146,21,97378.00,143,97.95,29.10,-0.95
15-June-2020,674.00,675.00,654.90,654.90,667.812500000000000000,32,14,21370.00,31,96.88,20.10,-19.10
12-June-2020,669.50,677.30,668.60,670.00,676.458715596330275229,109,18,73734.00,105,96.33,8.70,0.50
11-June-2020,689.50,690.60,662.40,677.65,684.637681159420289855,69,30,47240.00,50,72.46,28.20,-11.85
10-June-2020,690.00,691.30,678.20,680.60,681.195522388059701492,1340,91,912802.00,1143,85.30,13.10,-9.40
9-June-2020,715.00,715.00,681.30,681.30,686.280821917808219178,146,41,100197.00,98,67.12,33.70,-33.70
8-June-2020,728.00,728.00,682.00,694.10,694.922535211267605633,568,44,394716.00,539,94.89,46.00,-33.90
5-June-2020,684.95,698.95,684.95,694.00,688.872623574144486692,526,71,362347.00,458,87.07,14.00,9.05
4-June-2020,731.00,731.00,661.40,677.75,677.965116279069767441,86,36,58305.00,79,91.86,69.60,-53.25
3-June-2020,679.40,682.50,641.00,672.05,667.674311926605504587,218,82,145553.00,154,70.64,41.50,-7.35
2-June-2020,661.40,669.00,660.00,661.30,664.078947368421052631,38,13,25235.00,32,84.21,9.00,-0.10
1-June-2020,651.00,669.15,643.00,665.25,656.771889400921658986,434,61,285039.00,351,80.88,26.15,14.25
29-May-2020,630.00,637.90,630.00,637.90,631.363636363636363636,11,5,6945.00,11,100.00,7.90,7.90
28-May-2020,625.00,625.00,625.00,625.00,625.000000000000000000,16,14,10000.00,16,100.00,0.00,0.00
27-May-2020,648.00,648.00,614.55,615.95,618.486725663716814159,113,34,69889.00,108,95.58,33.45,-32.05
26-May-2020,618.00,626.45,609.40,624.35,621.555555555555555555,117,18,72722.00,107,91.45,17.05,6.35
22-May-2020,622.65,623.00,615.00,615.45,616.715639810426540284,211,102,130127.00,182,86.26,8.00,-7.20
21-May-2020,616.40,626.50,616.40,626.50,621.450000000000000000,20,3,12429.00,20,100.00,10.10,10.10
20-May-2020,620.00,620.00,620.00,620.00,620.000000000000000000,76,12,47120.00,76,100.00,0.00,0.00
18-May-2020,641.00,647.40,622.00,622.00,641.000000000000000000,5,3,3205.00,4,80.00,25.40,-19.00
15-May-2020,620.00,649.55,620.00,647.50,639.957746478873239436,142,49,90874.00,114,80.28,29.55,27.50
14-May-2020,639.00,639.00,633.00,633.00,635.493670886075949367,79,38,50204.00,74,93.67,6.00,-6.00
13-May-2020,645.05,668.05,638.00,641.00,644.432055749128919860,287,70,184952.00,158,55.05,30.05,-4.05
12-May-2020,640.00,640.00,619.30,634.45,635.000000000000000000,118,42,74930.00,114,96.61,20.70,-5.55
11-May-2020,670.00,670.00,654.05,660.10,659.686746987951807228,83,29,54754.00,75,90.36,15.95,-9.90
8-May-2020,671.00,699.90,665.00,667.60,678.874396135265700483,207,50,140527.00,170,82.13,34.90,-3.40
7-May-2020,682.10,708.40,680.00,681.40,689.771241830065359477,153,37,105535.00,102,66.67,28.40,-0.70
6-May-2020,710.00,754.55,690.00,694.65,716.892315344441681173,4021,654,2882624.00,1657,41.21,64.55,-15.35
5-May-2020,695.40,708.90,680.00,700.00,690.340445269016697588,1078,33,744187.00,1042,96.66,28.90,4.60
30-April-2020,720.00,720.00,693.00,693.00,694.285714285714285714,21,8,14580.00,20,95.24,27.00,-27.00
28-April-2020,675.00,709.70,675.00,709.70,686.687500000000000000,32,8,21974.00,26,81.25,34.70,34.70
24-April-2020,700.00,719.00,697.10,700.00,700.478260869565217391,69,12,48333.00,66,95.65,21.90,0.00
23-April-2020,710.00,710.00,699.10,699.10,706.333333333333333333,15,2,10595.00,15,100.00,10.90,-10.90
22-April-2020,710.00,710.00,695.00,700.00,702.500000000000000000,38,9,26695.00,35,92.11,15.00,-10.00
21-April-2020,703.00,703.00,670.60,698.15,698.166666666666666666,60,6,41890.00,50,83.33,32.40,-4.85
20-April-2020,701.00,701.00,700.00,700.00,700.909090909090909090,11,8,7710.00,11,100.00,1.00,-1.00
17-April-2020,700.00,713.00,688.10,699.15,703.037037037037037037,81,26,56946.00,54,66.67,24.90,-0.85
16-April-2020,697.95,698.00,686.00,698.00,697.242424242424242424,33,10,23009.00,29,87.88,12.00,0.05
15-April-2020,685.00,685.00,685.00,685.00,685.000000000000000000,110,14,75350.00,100,90.91,0.00,0.00
13-April-2020,690.00,706.95,678.00,678.00,703.950980392156862745,204,22,143606.00,199,97.55,28.95,-12.00
9-April-2020,720.00,720.00,677.90,683.80,692.794642857142857142,112,20,77593.00,104,92.86,42.10,-36.20
8-April-2020,669.70,669.70,669.70,669.70,669.675675675675675675,37,5,24778.00,37,100.00,0.00,0.00
7-April-2020,670.00,684.00,651.40,684.00,663.030434782608695652,230,35,152497.00,228,99.13,32.60,14.00
3-April-2020,649.75,670.00,643.20,650.95,650.956043956043956043,91,13,59237.00,90,98.90,26.80,1.20
1-April-2020,619.00,620.00,619.00,620.00,619.940909090909090909,220,17,136387.00,219,99.55,1.00,1.00
31-March-2020,643.00,643.90,643.00,643.90,643.571428571428571428,7,3,4505.00,7,100.00,0.90,0.90
30-March-2020,619.00,619.00,619.00,619.00,619.000000000000000000,10,1,6190.00,10,100.00,0.00,0.00
27-March-2020,621.00,661.00,600.00,614.35,619.955473098330241187,539,60,334156.00,520,96.47,61.00,-6.65
25-March-2020,556.85,565.00,520.00,551.45,544.420000000000000000,50,24,27221.00,46,92.00,45.00,-5.40
23-March-2020,620.00,620.00,497.00,497.00,518.687861271676300578,173,35,89733.00,173,100.00,123.00,-123.00
20-March-2020,659.95,664.25,620.10,620.20,630.578313253012048192,83,17,52338.00,83,100.00,44.15,-39.75
19-March-2020,599.00,630.00,540.00,613.50,578.451476793248945147,237,28,137093.00,125,52.74,90.00,14.50
18-March-2020,698.00,709.80,655.00,666.60,671.870689655172413793,348,68,233811.00,306,87.93,54.80,-31.40
17-March-2020,715.00,732.00,700.00,732.00,707.547169811320754716,106,18,75000.00,93,87.74,32.00,17.00
16-March-2020,730.00,730.00,704.00,705.90,708.555555555555555555,9,5,6377.00,9,100.00,26.00,-24.10
13-March-2020,703.00,778.00,682.00,746.90,720.881431767337807606,447,61,322234.00,383,85.68,96.00,43.90
12-March-2020,736.10,742.25,705.45,714.45,715.798634812286689419,293,90,209729.00,210,71.67,36.80,-21.65
11-March-2020,765.00,772.95,742.00,753.45,753.875000000000000000,112,21,84434.00,78,69.64,30.95,-11.55
9-March-2020,763.05,796.40,670.05,736.10,757.776000000000000000,125,34,94722.00,49,39.20,126.35,-26.95
6-March-2020,762.00,763.00,755.00,760.00,758.320895522388059701,134,11,101615.00,134,100.00,8.00,-2.00
5-March-2020,765.00,786.00,762.00,762.00,763.400000000000000000,55,9,41987.00,55,100.00,24.00,-3.00
4-March-2020,751.00,770.00,725.00,760.00,744.004201680672268907,238,45,177073.00,154,64.71,45.00,9.00
3-March-2020,780.00,799.20,760.00,773.95,770.052023121387283236,173,41,133219.00,130,75.14,39.20,-6.05
2-March-2020,795.00,795.00,770.00,773.25,775.597938144329896907,291,31,225699.00,268,92.10,25.00,-21.75
28-February-2020,799.00,802.35,785.00,800.70,800.126760563380281690,71,12,56809.00,69,97.18,17.35,1.70
27-February-2020,847.95,847.95,778.90,795.00,800.142857142857142857,42,11,33606.00,37,88.10,69.05,-52.95
25-February-2020,810.00,817.00,796.15,808.05,809.500000000000000000,18,13,14571.00,16,88.89,20.85,-1.95
24-February-2020,800.00,813.00,800.00,810.00,805.729559748427672955,159,15,128111.00,78,49.06,13.00,10.00
20-February-2020,825.00,825.00,799.00,824.30,815.135714285714285714,140,41,114119.00,98,70.00,26.00,-0.70
19-February-2020,807.05,827.95,795.05,809.05,809.885714285714285714,35,14,28346.00,28,80.00,32.90,2.00
18-February-2020,810.00,810.00,787.95,802.95,806.271428571428571428,140,42,112878.00,138,98.57,22.05,-7.05
17-February-2020,855.50,855.50,813.15,822.40,820.919354838709677419,124,31,101794.00,61,49.19,42.35,-33.10
14-February-2020,857.00,857.00,857.00,857.00,857.000000000000000000,1,1,857.00,1,100.00,0.00,0.00
13-February-2020,852.55,852.55,833.55,840.00,841.500000000000000000,4,3,3366.00,3,75.00,19.00,-12.55
12-February-2020,850.00,851.65,831.45,832.80,842.955882352941176470,68,26,57321.00,57,83.82,20.20,-17.20
11-February-2020,835.05,835.05,830.85,830.85,834.917721518987341772,158,12,131917.00,155,98.10,4.20,-4.20
10-February-2020,848.95,849.00,830.00,830.00,838.343750000000000000,32,5,26827.00,32,100.00,19.00,-18.95
7-February-2020,842.00,842.00,840.00,840.00,840.794117647058823529,34,17,28587.00,32,94.12,2.00,-2.00
6-February-2020,850.00,850.00,850.00,850.00,850.000000000000000000,21,8,17850.00,21,100.00,0.00,0.00
5-February-2020,842.65,842.65,842.65,842.65,842.500000000000000000,2,2,1685.00,2,100.00,0.00,0.00
4-February-2020,851.25,854.05,835.05,847.80,849.142857142857142857,63,32,53496.00,54,85.71,19.00,-3.45
3-February-2020,860.00,865.00,855.10,865.00,860.906976744186046511,43,14,37019.00,43,100.00,9.90,5.00
31-January-2020,872.50,872.50,872.50,872.50,872.000000000000000000,1,1,872.00,1,100.00,0.00,0.00
30-January-2020,880.00,889.45,880.00,880.20,880.098214285714285714,112,38,98571.00,111,99.11,9.45,0.20
29-January-2020,872.00,884.00,862.55,878.00,877.361111111111111111,36,10,31585.00,33,91.67,21.45,6.00
28-January-2020,850.45,900.90,850.45,870.00,856.741176470588235294,85,10,72823.00,63,74.12,50.45,19.55
27-January-2020,894.95,894.95,877.35,877.70,889.023255813953488372,43,9,38228.00,35,81.40,17.60,-17.25
24-January-2020,900.00,900.00,880.00,883.70,890.545454545454545454,11,9,9796.00,5,45.45,20.00,-16.30
23-January-2020,894.00,898.50,880.50,880.50,891.901234567901234567,81,22,72244.00,30,37.04,18.00,-13.50
22-January-2020,900.00,900.00,872.00,879.80,893.475247524752475247,202,63,180482.00,117,57.92,28.00,-20.20
21-January-2020,901.00,905.00,881.15,893.45,886.100000000000000000,140,23,124054.00,139,99.29,23.85,-7.55
20-January-2020,932.60,932.60,890.05,901.20,909.076923076923076923,65,27,59090.00,50,76.92,42.55,-31.40
17-January-2020,921.50,938.00,921.50,932.55,923.634146341463414634,123,22,113607.00,111,90.24,16.50,11.05
16-January-2020,921.00,928.00,907.35,921.15,921.899224806201550387,129,28,118925.00,105,81.40,20.65,0.15
15-January-2020,905.00,917.00,905.00,909.05,909.703488372093023255,172,35,156469.00,146,84.88,12.00,4.05
14-January-2020,894.00,902.00,870.15,901.05,886.579925650557620817,269,79,238490.00,161,59.85,31.85,7.05
13-January-2020,820.20,875.00,820.20,867.10,852.280254777070063694,157,54,133808.00,127,80.89,54.80,46.90
10-January-2020,859.00,859.00,821.00,849.25,842.084210526315789473,190,39,159996.00,152,80.00,38.00,-9.75
9-January-2020,918.95,918.95,846.50,859.00,890.606250000000000000,160,10,142497.00,98,61.25,72.45,-59.95
8-January-2020,832.00,832.00,831.00,831.00,831.666666666666666666,15,9,12475.00,15,100.00,1.00,-1.00
7-January-2020,834.90,834.90,830.00,832.95,832.947712418300653594,153,34,127441.00,153,100.00,4.90,-1.95
6-January-2020,847.85,847.85,832.30,835.45,843.675675675675675675,111,4,93648.00,106,95.50,15.55,-12.40
3-January-2020,856.00,856.00,851.80,851.80,853.366197183098591549,71,13,60589.00,70,98.59,4.20,-4.20
2-January-2020,861.00,861.00,841.50,845.55,847.631229235880398671,301,62,255137.00,251,83.39,19.50,-15.45
1-January-2020,849.00,849.00,849.00,849.00,849.000000000000000000,5,1,4245.00,5,100.00,0.00,0.00
