Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-January-2021,0.23,0.23,0.22,0.23,0.224828592846780289,1916927,293,430980.00,1801927,94.00,0.01,0.00
6-January-2021,0.22,0.22,0.22,0.22,0.219999594026141884,2118363,354,466039.00,1939258,91.55,0.00,0.00
5-January-2021,0.19,0.21,0.19,0.21,0.197569733011688279,2967246,243,586238.00,2792086,94.10,0.02,0.02
4-January-2021,0.20,0.20,0.20,0.20,0.199999924302666703,2642101,431,528420.00,2604047,98.56,0.00,0.00
1-January-2021,0.22,0.22,0.21,0.21,0.210634500522809628,1791283,287,377306.00,1737283,96.99,0.01,-0.01
31-December-2020,0.24,0.24,0.22,0.22,0.229996825265462400,2875831,357,661432.00,2785831,96.87,0.02,-0.02
30-December-2020,0.23,0.23,0.23,0.23,0.229999666750121550,2340586,284,538334.00,2196986,93.86,0.00,0.00
29-December-2020,0.22,0.22,0.22,0.22,0.219981775961905881,34021,7,7484.00,34021,100.00,0.00,0.00
28-December-2020,0.21,0.21,0.21,0.21,0.209995718344945700,102764,15,21580.00,102764,100.00,0.00,0.00
24-December-2020,0.19,0.20,0.19,0.20,0.191380829170875246,216819,42,41495.00,209915,96.82,0.01,0.01
23-December-2020,0.19,0.19,0.19,0.19,0.189994773632978375,183684,29,34899.00,183684,100.00,0.00,0.00
22-December-2020,0.19,0.19,0.19,0.19,0.189987785253116699,51577,13,9799.00,51577,100.00,0.00,0.00
21-December-2020,0.19,0.19,0.19,0.19,0.189998868242895651,388776,65,73867.00,388776,100.00,0.00,0.00
18-December-2020,0.19,0.19,0.19,0.19,0.189999826960014304,520111,75,98821.00,520111,100.00,0.00,0.00
17-December-2020,0.19,0.19,0.19,0.19,0.189992791926958193,116536,29,22141.00,116536,100.00,0.00,0.00
16-December-2020,0.19,0.19,0.19,0.19,0.189987219602485566,45382,21,8622.00,45382,100.00,0.00,0.00
15-December-2020,0.19,0.19,0.19,0.19,0.189979825151311365,14870,20,2825.00,14870,100.00,0.00,0.00
14-December-2020,0.19,0.19,0.19,0.19,0.189997932557861176,91901,31,17461.00,91901,100.00,0.00,0.00
11-December-2020,0.19,0.19,0.19,0.19,0.189993861264579496,123804,25,23522.00,123804,100.00,0.00,0.00
10-December-2020,0.19,0.19,0.19,0.19,0.189978883584282041,43568,9,8277.00,43568,100.00,0.00,0.00
9-December-2020,0.19,0.19,0.19,0.19,0.189996333974887727,218220,31,41461.00,218220,100.00,0.00,0.00
8-December-2020,0.19,0.19,0.19,0.19,0.189989785495403472,55803,27,10602.00,55803,100.00,0.00,0.00
7-December-2020,0.19,0.19,0.19,0.19,0.189947928458229567,13251,20,2517.00,13251,100.00,0.00,0.00
4-December-2020,0.19,0.19,0.19,0.19,0.189999681315529494,94137,23,17886.00,94137,100.00,0.00,0.00
3-December-2020,0.20,0.20,0.19,0.19,0.192887943491982751,173002,34,33370.00,173002,100.00,0.01,-0.01
2-December-2020,0.19,0.19,0.19,0.19,0.189992015569639203,80156,20,15229.00,80156,100.00,0.00,0.00
1-December-2020,0.19,0.19,0.19,0.19,0.189999057860120237,785446,88,149234.00,785446,100.00,0.00,0.00
27-November-2020,0.19,0.19,0.19,0.19,0.189999081294618007,925215,45,175790.00,877215,94.81,0.00,0.00
