Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-January-2021,9.00,9.00,9.00,9.00,9.000000000000000000,30,2,270.00,30,100.00,0.00,0.00
4-January-2021,9.00,9.00,9.00,9.00,9.000000000000000000,1,1,9.00,1,100.00,0.00,0.00
1-January-2021,9.08,9.08,9.08,9.08,9.076923076923076923,130,1,1180.00,130,100.00,0.00,0.00
23-December-2020,9.08,9.08,9.08,9.08,9.000000000000000000,10,1,90.00,10,100.00,0.00,0.00
21-December-2020,8.65,8.65,8.65,8.65,8.645390070921985815,141,6,1219.00,141,100.00,0.00,0.00
18-December-2020,9.10,9.10,9.10,9.10,9.100000000000000000,200,1,1820.00,200,100.00,0.00,0.00
16-December-2020,9.10,9.10,9.10,9.10,9.000000000000000000,6,3,54.00,6,100.00,0.00,0.00
8-December-2020,9.06,9.06,9.06,9.06,9.053333333333333333,75,1,679.00,75,100.00,0.00,0.00
7-December-2020,9.06,9.06,8.63,9.06,9.039936102236421725,626,12,5659.00,626,100.00,0.43,0.00
4-December-2020,8.63,8.63,8.63,8.63,8.628000000000000000,250,2,2157.00,250,100.00,0.00,0.00
24-November-2020,8.63,8.63,8.63,8.63,8.500000000000000000,2,1,17.00,2,100.00,0.00,0.00
5-November-2020,9.08,9.08,9.08,9.08,9.000000000000000000,10,1,90.00,10,100.00,0.00,0.00
29-October-2020,8.65,8.65,8.60,8.65,8.643912568306010928,91500,22,790918.00,91500,100.00,0.05,0.00
27-October-2020,8.70,8.70,8.70,8.70,8.700000000000000000,20,1,174.00,20,100.00,0.00,0.00
26-October-2020,8.60,8.60,8.60,8.60,8.600000000000000000,175000,65,1505000.00,175000,100.00,0.00,0.00
23-October-2020,8.70,8.70,8.70,8.70,8.000000000000000000,1,1,8.00,1,100.00,0.00,0.00
20-October-2020,8.70,8.70,8.70,8.70,8.700000000000000000,44000,6,382800.00,44000,100.00,0.00,0.00
16-October-2020,9.00,9.00,9.00,9.00,9.000000000000000000,120000,36,1080000.00,120000,100.00,0.00,0.00
15-October-2020,8.90,8.90,8.90,8.90,8.900000000000000000,25000,6,222500.00,25000,100.00,0.00,0.00
9-October-2020,8.75,8.75,8.75,8.75,8.740000000000000000,50,2,437.00,50,100.00,0.00,0.00
8-October-2020,8.70,8.70,8.70,8.70,8.699973067600323188,11139,10,96909.00,11139,100.00,0.00,0.00
6-October-2020,7.65,8.55,7.65,8.55,8.549845015498450154,10001,7,85507.00,10001,100.00,0.90,0.90
1-October-2020,8.50,8.50,8.50,8.50,8.500000000000000000,105000,10,892500.00,105000,100.00,0.00,0.00
25-September-2020,8.90,8.90,8.90,8.90,8.900000000000000000,100,1,890.00,100,100.00,0.00,0.00
21-September-2020,8.37,9.30,8.37,9.30,9.101179487179487179,78000,6,709892.00,78000,100.00,0.93,0.93
18-September-2020,9.30,9.30,9.30,9.30,9.300000000000000000,100,1,930.00,100,100.00,0.00,0.00
17-September-2020,9.50,9.50,9.50,9.50,9.500000000000000000,100000,4,950000.00,100000,100.00,0.00,0.00
16-September-2020,9.65,9.65,9.65,9.65,9.650000000000000000,100,2,965.00,100,100.00,0.00,0.00
15-September-2020,9.65,9.65,9.65,9.65,9.650000000000000000,104000,6,1003600.00,104000,100.00,0.00,0.00
11-September-2020,9.80,9.80,9.80,9.80,9.800000000000000000,50,1,490.00,50,100.00,0.00,0.00
10-September-2020,10.10,10.10,10.10,10.10,10.100000000000000000,50,1,505.00,50,100.00,0.00,0.00
9-September-2020,9.90,9.90,9.90,9.90,9.880000000000000000,25,1,247.00,25,100.00,0.00,0.00
8-September-2020,10.15,10.15,10.15,10.15,10.150000000000000000,100,1,1015.00,100,100.00,0.00,0.00
7-September-2020,10.44,10.44,10.44,10.44,10.000000000000000000,1,1,10.00,1,100.00,0.00,0.00
3-September-2020,10.05,10.45,10.05,10.44,10.054361567635903919,791,3,7953.00,791,100.00,0.40,0.39
28-August-2020,10.05,10.60,10.05,10.42,10.417796610169491525,2360,6,24586.00,1930,81.78,0.55,0.37
27-August-2020,10.05,10.05,10.05,10.05,10.049834801762114537,3632,4,36501.00,3632,100.00,0.00,0.00
26-August-2020,11.15,11.15,10.05,10.05,10.116918844566712517,727,11,7355.00,725,99.72,1.10,-1.10
25-August-2020,10.64,11.15,10.64,11.15,11.129629629629629629,54,5,601.00,54,100.00,0.51,0.51
24-August-2020,11.20,11.20,11.20,11.20,11.181818181818181818,11,2,123.00,11,100.00,0.00,0.00
21-August-2020,11.20,11.20,11.20,11.20,11.200000000000000000,70,2,784.00,70,100.00,0.00,0.00
17-August-2020,11.20,11.20,11.20,11.20,11.198675496688741721,302,5,3382.00,302,100.00,0.00,0.00
14-August-2020,11.20,11.20,11.20,11.20,11.200000000000000000,1220,2,13664.00,1220,100.00,0.00,0.00
13-August-2020,11.20,11.20,11.20,11.20,11.200000000000000000,20000,11,224000.00,20000,100.00,0.00,0.00
7-August-2020,11.10,11.10,11.10,11.10,11.100000000000000000,30,4,333.00,30,100.00,0.00,0.00
6-August-2020,11.10,11.10,11.10,11.10,11.000000000000000000,1,1,11.00,1,100.00,0.00,0.00
