Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-December-2020,209.00,211.25,200.00,200.35,206.632782369146005509,3630,26,750077.00,3630,100.00,11.25,-8.65
8-December-2020,199.50,209.00,199.05,202.70,203.728434504792332268,3130,24,637670.00,3130,100.00,9.95,3.20
7-December-2020,205.00,210.00,199.95,209.50,202.013705335291238374,2043,23,412714.00,2043,100.00,10.05,4.50
4-December-2020,207.00,210.00,199.00,210.00,200.438046427494724148,6634,26,1329706.00,6634,100.00,11.00,3.00
3-December-2020,221.70,221.80,205.10,207.05,212.032226562500000000,7168,44,1519847.00,7168,100.00,16.70,-14.65
2-December-2020,204.00,212.50,195.00,212.00,209.358053849787435049,2117,16,443211.00,2117,100.00,17.50,8.00
1-December-2020,218.40,218.40,201.00,204.00,206.390056022408963585,2856,31,589450.00,2856,100.00,17.40,-14.40
27-November-2020,207.00,211.60,207.00,208.00,208.333551769331585845,3052,22,635834.00,3052,100.00,4.60,1.00
26-November-2020,203.00,206.00,203.00,206.00,205.089693154996066089,1271,9,260669.00,1271,100.00,3.00,3.00
25-November-2020,205.00,205.00,202.15,203.00,203.560267857142857142,1792,18,364780.00,1792,100.00,2.85,-2.00
24-November-2020,210.00,211.00,202.00,205.00,205.120894036738756673,11051,75,2266791.00,11051,100.00,9.00,-5.00
23-November-2020,212.00,212.00,206.50,206.90,207.143851508120649651,431,8,89279.00,431,100.00,5.50,-5.10
20-November-2020,209.80,209.80,209.70,209.70,209.750000000000000000,20,2,4195.00,20,100.00,0.10,-0.10
19-November-2020,214.95,214.95,199.50,210.00,200.314317673378076062,894,11,179081.00,894,100.00,15.45,-4.95
18-November-2020,215.00,215.00,203.00,209.95,209.287791276638119896,5021,39,1050834.00,5021,100.00,12.00,-5.05
17-November-2020,213.00,214.60,200.95,213.05,211.010321946424182845,4069,28,858601.00,4069,100.00,13.65,0.05
14-November-2020,209.00,213.00,209.00,211.50,211.973198332340678975,1679,17,355903.00,1679,100.00,4.00,2.50
13-November-2020,203.90,209.60,203.90,209.60,207.993602362204724409,4064,17,845286.00,4064,100.00,5.70,5.70
12-November-2020,202.00,208.00,188.40,203.90,204.970362903225806451,9920,55,2033306.00,9920,100.00,19.60,1.90
11-November-2020,215.80,215.80,196.00,198.30,201.168530351437699680,2504,22,503726.00,2504,100.00,19.80,-17.50
10-November-2020,204.00,205.80,204.00,205.80,205.349182313749242883,13208,60,2712252.00,13208,100.00,1.80,1.80
9-November-2020,196.60,196.60,186.00,196.00,196.513123011664899257,15088,52,2964990.00,15088,100.00,10.60,-0.60
6-November-2020,188.30,188.30,177.00,187.25,188.021915079068609139,8031,50,1510004.00,8031,100.00,11.30,-1.05
5-November-2020,179.35,179.35,179.35,179.35,179.349969293756397134,24425,19,4380623.00,24425,100.00,0.00,0.00
4-November-2020,163.00,170.85,163.00,170.85,170.645608044014418516,5271,26,899473.00,5271,100.00,7.85,7.85
3-November-2020,162.00,162.75,155.00,162.75,162.269267065114815979,6358,20,1031708.00,6358,100.00,7.75,0.75
2-November-2020,150.25,155.00,145.00,155.00,147.177507882751372182,25689,38,3780843.00,25689,100.00,10.00,4.75
30-October-2020,162.00,162.00,147.25,147.65,149.342928163062391250,20115,33,3004033.00,20115,100.00,14.75,-14.35
29-October-2020,155.50,155.50,154.00,155.00,154.998583569405099150,706,7,109429.00,706,100.00,1.50,-0.50
28-October-2020,155.00,158.10,155.00,158.10,157.179365079365079365,630,9,99023.00,630,100.00,3.10,3.10
27-October-2020,153.00,165.00,153.00,153.10,153.118811881188118811,1010,5,154650.00,1010,100.00,12.00,0.10
26-October-2020,162.75,162.75,150.10,160.00,160.161239078633836378,1259,17,201643.00,1259,100.00,12.65,-2.75
23-October-2020,159.00,159.00,156.75,158.00,157.255033557046979865,298,4,46862.00,298,100.00,2.25,-1.00
22-October-2020,156.75,165.00,156.75,165.00,158.000000000000000000,6,2,948.00,6,100.00,8.25,8.25
21-October-2020,160.00,169.85,155.05,164.95,159.956946454413892908,5528,28,884242.00,5528,100.00,14.80,4.95
20-October-2020,167.95,168.00,160.00,163.00,165.998353909465020576,1215,16,201688.00,1215,100.00,8.00,-4.95
19-October-2020,168.00,168.00,159.60,168.00,166.215277777777777777,288,10,47870.00,288,100.00,8.40,0.00
16-October-2020,152.00,168.00,152.00,168.00,163.920721333787002381,2939,45,481763.00,2939,100.00,16.00,16.00
15-October-2020,172.00,172.35,155.95,160.00,169.709282093955669869,13219,63,2243387.00,13219,100.00,16.40,-12.00
14-October-2020,164.15,164.15,164.15,164.15,164.149972020145495243,5361,33,880008.00,5361,100.00,0.00,0.00
13-October-2020,156.35,156.35,156.35,156.35,156.349668874172185430,755,6,118044.00,755,100.00,0.00,0.00
12-October-2020,148.95,148.95,148.95,148.95,148.949991922781793950,99044,58,14752603.00,99044,100.00,0.00,0.00
9-October-2020,141.90,141.90,141.90,141.90,141.899947432977045733,5707,9,809823.00,5707,100.00,0.00,0.00
8-October-2020,135.15,135.15,135.15,135.15,135.149720302731161566,3039,10,410720.00,3039,100.00,0.00,0.00
7-October-2020,128.75,128.75,128.75,128.75,128.748235294117647058,425,6,54718.00,425,100.00,0.00,0.00
6-October-2020,122.60,122.65,122.60,122.65,122.638029782359679266,873,10,107063.00,873,100.00,0.05,0.05
5-October-2020,116.85,116.85,116.85,116.85,116.849925261584454409,6690,11,781726.00,6690,100.00,0.00,0.00
1-October-2020,111.30,111.30,111.30,111.30,111.299912049252418645,2274,5,253096.00,2274,100.00,0.00,0.00
30-September-2020,100.00,106.00,100.00,106.00,105.928226253663946763,12623,41,1337132.00,12623,100.00,6.00,6.00
29-September-2020,100.00,105.70,100.00,101.10,100.850071464852286284,169314,24,17075329.00,169314,100.00,5.70,1.10
28-September-2020,108.00,111.20,100.70,100.70,103.950023969319271332,8344,37,867359.00,8344,100.00,10.50,-7.30
25-September-2020,106.05,106.05,101.00,105.95,105.498114501199862872,5834,14,615476.00,5834,100.00,5.05,-0.10
24-September-2020,101.05,108.65,101.00,101.00,107.730101735487731897,1671,8,180017.00,1671,100.00,7.65,-0.05
23-September-2020,110.00,110.00,103.50,103.50,109.993006993006993006,1001,2,110103.00,1001,100.00,6.50,-6.50
22-September-2020,105.00,105.00,105.00,105.00,105.000000000000000000,5,1,525.00,5,100.00,0.00,0.00
21-September-2020,114.90,115.00,107.50,107.50,114.728668941979522184,1172,4,134462.00,1172,100.00,7.50,-7.40
17-September-2020,110.00,110.00,110.00,110.00,110.000000000000000000,975,4,107250.00,975,100.00,0.00,0.00
16-September-2020,112.00,114.00,112.00,114.00,113.000000000000000000,400,2,45200.00,400,100.00,2.00,2.00
15-September-2020,115.00,115.00,115.00,115.00,115.000000000000000000,1,1,115.00,1,100.00,0.00,0.00
14-September-2020,114.00,114.00,110.00,110.00,110.015936254980079681,251,3,27614.00,251,100.00,4.00,-4.00
11-September-2020,108.75,108.75,108.75,108.75,108.000000000000000000,1,1,108.00,1,100.00,0.00,0.00
10-September-2020,115.00,115.00,111.00,111.00,114.988213961922030825,1103,5,126832.00,1103,100.00,4.00,-4.00
9-September-2020,114.20,114.20,113.00,113.00,113.800000000000000000,300,4,34140.00,300,100.00,1.20,-1.20
8-September-2020,111.00,118.00,107.80,108.80,109.186544342507645259,654,8,71408.00,654,100.00,10.20,-2.20
7-September-2020,113.30,113.30,113.30,113.30,113.298360655737704918,305,2,34556.00,305,100.00,0.00,0.00
4-September-2020,109.00,120.00,108.75,108.90,108.942215088282504012,623,7,67871.00,623,100.00,11.25,-0.10
3-September-2020,107.50,114.45,107.50,114.45,114.316831683168316831,101,7,11546.00,101,100.00,6.95,6.95
2-September-2020,109.00,114.45,106.00,109.00,108.848919556927546758,5507,13,599431.00,5507,100.00,8.45,0.00
1-September-2020,113.50,114.00,107.55,109.00,111.145922746781115879,1165,12,129485.00,1165,100.00,6.45,-4.50
31-August-2020,108.50,113.95,108.50,109.00,109.108061974789915966,7616,34,830967.00,7616,100.00,5.45,0.50
28-August-2020,114.35,114.35,103.55,114.20,104.182998819362455726,847,7,88243.00,847,100.00,10.80,-0.15
27-August-2020,111.50,111.50,100.90,109.00,107.858734177215189873,1975,22,213021.00,1975,100.00,10.60,-2.50
26-August-2020,110.00,114.90,104.10,106.20,112.568627450980392156,51,7,5741.00,51,100.00,10.80,-3.80
18-August-2020,109.50,109.50,109.50,109.50,109.500000000000000000,2,1,219.00,2,100.00,0.00,0.00
17-August-2020,110.00,110.00,110.00,110.00,110.000000000000000000,1,1,110.00,1,100.00,0.00,0.00
13-August-2020,109.25,109.25,109.25,109.25,109.240000000000000000,25,1,2731.00,25,100.00,0.00,0.00
12-August-2020,109.25,109.25,109.25,109.25,109.235294117647058823,51,2,5571.00,51,100.00,0.00,0.00
11-August-2020,115.00,115.00,115.00,115.00,115.000000000000000000,1,1,115.00,1,100.00,0.00,0.00
10-August-2020,111.00,111.00,111.00,111.00,111.000000000000000000,100,1,11100.00,100,100.00,0.00,0.00
6-August-2020,109.25,114.75,109.25,110.90,110.842105263157894736,38,4,4212.00,38,100.00,5.50,1.65
4-August-2020,115.00,115.00,115.00,115.00,115.000000000000000000,5,1,575.00,5,100.00,0.00,0.00
3-August-2020,111.00,111.00,111.00,111.00,111.000000000000000000,12,1,1332.00,12,100.00,0.00,0.00
31-July-2020,106.00,106.00,106.00,106.00,106.000000000000000000,5,1,530.00,5,100.00,0.00,0.00
30-July-2020,101.05,101.05,101.05,101.05,101.000000000000000000,3,1,303.00,3,100.00,0.00,0.00
29-July-2020,96.30,96.30,95.80,96.30,96.289000000000000000,1000,17,96289.00,1000,100.00,0.50,0.00
16-July-2020,91.80,101.40,91.80,91.80,99.516129032258064516,31,3,3085.00,31,100.00,9.60,0.00
8-July-2020,96.60,96.60,96.60,96.60,96.500000000000000000,4,1,386.00,4,100.00,0.00,0.00
3-July-2020,101.65,101.70,101.65,101.65,101.649555774925962487,1013,7,102971.00,1013,100.00,0.05,0.00
2-July-2020,107.00,107.00,107.00,107.00,107.000000000000000000,2,2,214.00,2,100.00,0.00,0.00
1-July-2020,102.90,113.50,102.90,103.00,103.003948667324777887,1013,5,104343.00,1013,100.00,10.60,0.10
30-June-2020,119.00,119.00,107.70,108.30,110.110410094637223974,317,15,34905.00,317,100.00,11.30,-10.70
29-June-2020,113.00,113.40,102.65,113.35,112.872434017595307917,1364,18,153958.00,1364,100.00,10.75,0.35
26-June-2020,108.00,108.00,108.00,108.00,108.000000000000000000,1,1,108.00,1,100.00,0.00,0.00
25-June-2020,102.00,103.00,101.00,103.00,102.197500000000000000,800,7,81758.00,800,100.00,2.00,1.00
24-June-2020,101.00,101.00,100.00,100.00,100.012048192771084337,830,5,83010.00,830,100.00,1.00,-1.00
23-June-2020,89.30,98.70,89.30,97.00,96.849902534113060428,1026,8,99368.00,1026,100.00,9.40,7.70
22-June-2020,94.00,94.00,94.00,94.00,94.000000000000000000,2,1,188.00,2,100.00,0.00,0.00
19-June-2020,97.00,97.00,96.00,96.00,96.555555555555555555,9,3,869.00,9,100.00,1.00,-1.00
17-June-2020,101.00,101.00,101.00,101.00,101.000000000000000000,10,2,1010.00,10,100.00,0.00,0.00
16-June-2020,106.00,106.00,106.00,106.00,106.000000000000000000,1,1,106.00,1,100.00,0.00,0.00
12-June-2020,108.00,115.05,107.00,107.00,107.503748125937031484,2001,21,215115.00,2001,100.00,8.05,-1.00
10-June-2020,112.10,123.80,112.10,112.10,112.128205128205128205,702,14,78714.00,702,100.00,11.70,0.00
2-June-2020,119.70,119.70,117.95,117.95,118.090909090909090909,11,2,1299.00,11,100.00,1.75,-1.75
1-June-2020,111.85,117.35,106.30,115.05,110.600000000000000000,75,6,8295.00,75,100.00,11.05,3.20
29-May-2020,105.45,111.85,105.45,111.85,106.000000000000000000,10,2,1060.00,10,100.00,6.40,6.40
28-May-2020,106.70,111.95,101.40,111.00,106.351351351351351351,111,7,11805.00,111,100.00,10.55,4.30
27-May-2020,106.70,106.70,106.70,106.70,106.687500000000000000,64,5,6828.00,64,100.00,0.00,0.00
26-May-2020,112.35,112.35,112.30,112.30,112.200000000000000000,5,3,561.00,5,100.00,0.05,-0.05
22-May-2020,107.00,107.00,107.00,107.00,107.000000000000000000,19,2,2033.00,19,100.00,0.00,0.00
21-May-2020,105.25,105.25,105.25,105.25,105.000000000000000000,1,1,105.00,1,100.00,0.00,0.00
20-May-2020,100.25,100.25,100.25,100.25,100.238095238095238095,21,3,2105.00,21,100.00,0.00,0.00
19-May-2020,95.50,95.50,95.50,95.50,95.000000000000000000,1,1,95.00,1,100.00,0.00,0.00
18-May-2020,91.35,91.35,91.00,91.00,91.192546583850931677,644,9,58728.00,644,100.00,0.35,-0.35
15-May-2020,87.00,87.00,87.00,87.00,87.000000000000000000,1,1,87.00,1,100.00,0.00,0.00
14-May-2020,83.45,83.45,83.00,83.00,83.000000000000000000,2,2,166.00,2,100.00,0.45,-0.45
13-May-2020,79.50,79.50,79.50,79.50,79.444444444444444444,9,1,715.00,9,100.00,0.00,0.00
12-May-2020,76.00,76.00,76.00,76.00,76.000000000000000000,479,3,36404.00,479,100.00,0.00,0.00
11-May-2020,84.00,84.00,76.00,76.00,76.066115702479338842,121,5,9204.00,121,100.00,8.00,-8.00
30-April-2020,76.00,80.00,76.00,80.00,76.097560975609756097,41,7,3120.00,41,100.00,4.00,4.00
29-April-2020,80.10,80.10,80.00,80.00,80.007092198581560283,141,4,11281.00,141,100.00,0.10,-0.10
28-April-2020,79.45,79.45,79.45,79.45,79.400000000000000000,5,1,397.00,5,100.00,0.00,0.00
27-April-2020,83.60,83.60,83.60,83.60,83.500000000000000000,6,2,501.00,6,100.00,0.00,0.00
24-April-2020,87.95,87.95,87.95,87.95,87.000000000000000000,1,1,87.00,1,100.00,0.00,0.00
23-April-2020,92.55,92.55,92.55,92.55,92.000000000000000000,1,1,92.00,1,100.00,0.00,0.00
22-April-2020,97.40,97.40,97.40,97.40,97.363636363636363636,11,2,1071.00,11,100.00,0.00,0.00
21-April-2020,102.50,102.50,102.50,102.50,102.500000000000000000,2,1,205.00,2,100.00,0.00,0.00
9-April-2020,107.40,107.40,107.40,107.40,107.000000000000000000,1,1,107.00,1,100.00,0.00,0.00
1-April-2020,113.05,113.05,113.05,113.05,113.050000000000000000,60,1,6783.00,60,100.00,0.00,0.00
30-March-2020,112.00,113.05,112.00,113.05,112.314285714285714285,70,2,7862.00,70,100.00,1.05,1.05
27-March-2020,113.05,113.05,113.05,113.05,113.000000000000000000,2,1,226.00,2,100.00,0.00,0.00
26-March-2020,119.00,119.00,119.00,119.00,119.000000000000000000,10,1,1190.00,10,100.00,0.00,0.00
25-March-2020,119.95,120.00,119.95,120.00,119.979797979797979797,99,3,11878.00,99,100.00,0.05,0.05
24-March-2020,114.95,119.95,114.95,119.95,115.142857142857142857,21,3,2418.00,21,100.00,5.00,5.00
23-March-2020,121.00,121.00,121.00,121.00,121.000000000000000000,2,1,242.00,2,100.00,0.00,0.00
19-March-2020,131.25,131.25,118.75,121.40,122.000000000000000000,8,6,976.00,8,100.00,12.50,-9.85
17-March-2020,125.00,125.00,125.00,125.00,125.000000000000000000,1,1,125.00,1,100.00,0.00,0.00
16-March-2020,122.00,122.00,122.00,122.00,122.000000000000000000,1,1,122.00,1,100.00,0.00,0.00
11-March-2020,128.45,128.45,122.00,122.00,122.545454545454545454,11,2,1348.00,11,100.00,6.45,-6.45
9-March-2020,119.70,125.00,119.70,122.35,122.000000000000000000,2,2,244.00,2,100.00,5.30,2.65
6-March-2020,125.95,125.95,125.95,125.95,125.000000000000000000,1,1,125.00,1,100.00,0.00,0.00
4-March-2020,120.00,120.00,120.00,120.00,120.000000000000000000,25,1,3000.00,25,100.00,0.00,0.00
3-March-2020,120.00,120.00,120.00,120.00,120.000000000000000000,1300,2,156000.00,1300,100.00,0.00,0.00
2-March-2020,120.00,120.00,120.00,120.00,120.000000000000000000,938,5,112560.00,938,100.00,0.00,0.00
28-February-2020,120.00,123.90,116.10,123.90,118.658730158730158730,126,4,14951.00,126,100.00,7.80,3.90
27-February-2020,120.00,124.00,115.00,118.00,117.529523809523809523,2100,9,246812.00,1100,52.38,9.00,-2.00
26-February-2020,115.00,126.00,115.00,120.95,115.067891373801916932,1252,7,144065.00,1251,99.92,11.00,5.95
25-February-2020,126.20,126.20,120.00,120.00,123.000000000000000000,2,2,246.00,1,50.00,6.20,-6.20
24-February-2020,120.20,120.20,120.20,120.20,120.000000000000000000,1,1,120.00,1,100.00,0.00,0.00
20-February-2020,114.50,114.50,114.50,114.50,114.500000000000000000,658,4,75341.00,658,100.00,0.00,0.00
18-February-2020,121.00,121.00,120.50,120.50,120.727767695099818511,551,4,66521.00,551,100.00,0.50,-0.50
17-February-2020,120.00,120.00,119.75,119.90,119.898658718330849478,671,5,80452.00,671,100.00,0.25,-0.10
14-February-2020,120.00,120.75,120.00,120.00,120.423728813559322033,531,6,63945.00,501,94.35,0.75,0.00
13-February-2020,125.00,125.00,115.00,115.00,115.053156146179401993,301,6,34631.00,301,100.00,10.00,-10.00
12-February-2020,121.00,121.00,121.00,121.00,121.000000000000000000,1,1,121.00,1,100.00,0.00,0.00
11-February-2020,116.50,116.50,116.50,116.50,116.000000000000000000,1,1,116.00,1,100.00,0.00,0.00
10-February-2020,111.00,111.00,111.00,111.00,111.000000000000000000,401,2,44511.00,401,100.00,0.00,0.00
6-February-2020,109.95,110.00,106.25,106.25,109.613117870722433460,1052,5,115313.00,1051,99.90,3.75,-3.70
5-February-2020,110.00,110.00,105.65,109.95,109.791666666666666666,24,5,2635.00,13,54.17,4.35,-0.05
3-February-2020,114.00,114.00,108.30,111.15,111.000000000000000000,2,2,222.00,1,50.00,5.70,-2.85
30-January-2020,114.35,114.35,114.00,114.00,114.037569944044764188,1251,13,142661.00,1051,84.01,0.35,-0.35
29-January-2020,123.00,123.65,111.95,120.00,122.577145866245392311,1899,17,232774.00,1480,77.94,11.70,-3.00
28-January-2020,117.80,117.80,117.80,117.80,117.000000000000000000,1,1,117.00,1,100.00,0.00,0.00
27-January-2020,123.75,124.00,123.00,124.00,123.891102257636122177,753,10,93290.00,401,53.25,1.00,0.25
24-January-2020,118.95,119.00,118.95,119.00,118.500000000000000000,2,2,237.00,1,50.00,0.05,0.05
20-January-2020,113.00,116.05,113.00,114.00,113.311034482758620689,1450,14,164301.00,1300,89.66,3.05,1.00
17-January-2020,110.55,110.55,110.55,110.55,110.550000000000000000,1100,4,121605.00,1100,100.00,0.00,0.00
16-January-2020,110.80,112.25,105.30,105.30,109.888888888888888888,801,11,88021.00,550,68.66,6.95,-5.50
15-January-2020,106.60,110.90,106.60,110.80,107.325791855203619909,221,7,23719.00,221,100.00,4.30,4.20
14-January-2020,106.60,106.60,106.60,106.60,106.600000000000000000,100,1,10660.00,100,100.00,0.00,0.00
13-January-2020,106.55,106.55,106.55,106.55,106.550000000000000000,100,1,10655.00,100,100.00,0.00,0.00
9-January-2020,106.50,106.50,106.50,106.50,106.500000000000000000,50,1,5325.00,50,100.00,0.00,0.00
8-January-2020,101.50,101.50,101.50,101.50,101.500000000000000000,80,3,8120.00,40,50.00,0.00,0.00
2-January-2020,106.80,106.80,106.80,106.80,106.774193548387096774,31,1,3310.00,31,100.00,0.00,0.00
30-December-2019,102.45,102.50,102.45,102.45,102.452680344142951687,1511,10,154806.00,1111,73.53,0.05,0.00
27-December-2019,107.80,107.80,107.80,107.80,107.800000000000000000,200,5,21560.00,200,100.00,0.00,0.00
23-December-2019,101.00,107.00,101.00,104.50,105.927551748750892219,2802,7,296809.00,2800,99.93,6.00,3.50
20-December-2019,107.80,107.80,102.00,104.90,105.833333333333333333,6,4,635.00,2,33.33,5.80,-2.90
18-December-2019,102.05,109.75,102.05,104.50,104.097638800255264837,1567,17,163121.00,1458,93.04,7.70,2.45
17-December-2019,107.10,107.10,107.10,107.10,107.091836734693877551,98,1,10495.00,98,100.00,0.00,0.00
16-December-2019,102.05,108.80,101.75,102.00,101.994913530010172939,2949,29,300783.00,1900,64.43,7.05,-0.05
13-December-2019,102.15,112.00,101.70,104.45,103.818802521008403361,1904,25,197671.00,1200,63.03,10.30,2.30
12-December-2019,116.90,116.90,106.40,107.00,107.128801431127012522,1118,18,119770.00,1104,98.75,10.50,-9.90
11-December-2019,103.60,113.50,103.55,111.75,103.860254083484573502,1653,15,171681.00,1653,100.00,9.95,8.15
6-December-2019,109.60,109.60,102.00,108.95,104.363285363285363285,5698,19,594662.00,5388,94.56,7.60,-0.65
4-December-2019,104.40,104.40,104.40,104.40,104.400000000000000000,70,3,7308.00,50,71.43,0.00,0.00
2-December-2019,119.80,120.00,112.00,117.00,118.795128044971892567,1601,32,190191.00,1000,62.46,8.00,-2.80
27-November-2019,104.20,104.20,104.20,104.20,104.200000000000000000,100,1,10420.00,100,100.00,0.00,0.00
26-November-2019,105.50,106.65,105.50,106.65,105.502195608782435129,10020,6,1057132.00,10010,99.90,1.15,1.15
25-November-2019,120.00,120.00,119.50,119.50,119.548000000000000000,250,3,29887.00,250,100.00,0.50,-0.50
22-November-2019,112.00,112.00,112.00,112.00,112.000000000000000000,45,1,5040.00,45,100.00,0.00,0.00
21-November-2019,120.70,120.70,104.70,115.20,115.739571373899732108,5226,31,604855.00,4680,89.55,16.00,-5.50
20-November-2019,105.00,109.90,104.70,109.90,108.625328428796636889,3806,13,413428.00,3806,100.00,5.20,4.90
18-November-2019,109.90,109.90,109.90,109.90,109.900000000000000000,100,1,10990.00,100,100.00,0.00,0.00
13-November-2019,105.95,106.00,105.50,106.00,105.899653979238754325,867,9,91815.00,867,100.00,0.50,0.05
11-November-2019,101.00,105.90,101.00,105.45,101.693227091633466135,251,5,25525.00,251,100.00,4.90,4.45
8-November-2019,105.00,105.00,101.00,101.45,101.467661691542288557,402,8,40790.00,402,100.00,4.00,-3.55
7-November-2019,106.00,108.00,101.50,105.00,101.787950664136622390,10540,16,1072845.00,10220,96.96,6.50,-1.00
6-November-2019,95.05,100.00,95.05,100.00,99.999500049995000499,10001,3,1000095.00,10001,100.00,4.95,4.95
5-November-2019,105.00,107.00,102.00,105.00,102.087563760019431624,8234,9,840589.00,8227,99.91,5.00,0.00
4-November-2019,106.00,106.00,106.00,106.00,106.000000000000000000,200,3,21200.00,200,100.00,0.00,0.00
31-October-2019,130.10,130.10,102.10,105.60,105.594101123595505617,712,16,75183.00,541,75.98,28.00,-24.50
29-October-2019,115.00,115.00,100.60,115.00,111.857142857142857142,14,3,1566.00,14,100.00,14.40,0.00
25-October-2019,99.00,119.45,99.00,119.30,119.235062893081761006,5088,23,606668.00,5038,99.02,20.45,20.30
22-October-2019,119.00,119.00,93.00,99.55,109.592731829573934837,798,16,87455.00,671,84.09,26.00,-19.45
17-October-2019,116.00,116.00,116.00,116.00,116.000000000000000000,50,3,5800.00,50,100.00,0.00,0.00
10-October-2019,118.00,118.00,118.00,118.00,118.000000000000000000,100,1,11800.00,100,100.00,0.00,0.00
9-October-2019,110.00,110.00,110.00,110.00,110.000000000000000000,200,1,22000.00,200,100.00,0.00,0.00
4-October-2019,105.00,106.00,103.00,106.00,105.399361022364217252,626,17,65980.00,525,83.87,3.00,1.00
3-October-2019,102.00,102.00,102.00,102.00,102.000000000000000000,100,1,10200.00,100,100.00,0.00,0.00
1-October-2019,100.00,100.00,100.00,100.00,100.000000000000000000,100,1,10000.00,100,100.00,0.00,0.00
30-September-2019,98.00,98.00,98.00,98.00,98.000000000000000000,50,1,4900.00,50,100.00,0.00,0.00
26-September-2019,88.05,115.00,88.05,114.90,113.905755307399680942,8149,18,928218.00,8014,98.34,26.95,26.85
25-September-2019,102.90,114.45,102.90,108.70,108.500000000000000000,4,3,434.00,0,0.00,11.55,5.80
24-September-2019,110.00,114.90,95.60,100.80,98.196969696969696969,2376,41,233316.00,1400,58.92,19.30,-9.20
23-September-2019,101.05,124.00,101.05,119.45,118.457142857142857142,70,5,8292.00,55,78.57,22.95,18.40
18-September-2019,129.95,129.95,124.95,125.00,125.307692307692307692,13,4,1629.00,6,46.15,5.00,-4.95
16-September-2019,110.00,110.00,110.00,110.00,110.000000000000000000,40,3,4400.00,40,100.00,0.00,0.00
12-September-2019,109.80,109.80,109.80,109.80,109.714285714285714285,7,2,768.00,7,100.00,0.00,0.00
11-September-2019,119.00,119.00,119.00,119.00,119.000000000000000000,1,1,119.00,1,100.00,0.00,0.00
9-September-2019,114.00,114.00,103.00,107.20,105.188571428571428571,175,12,18408.00,158,90.29,11.00,-6.80
6-September-2019,149.80,149.80,105.00,105.95,107.027777777777777777,324,17,34677.00,245,75.62,44.80,-43.85
5-September-2019,124.90,124.90,124.90,124.90,124.884615384615384615,26,1,3247.00,26,100.00,0.00,0.00
4-September-2019,101.00,124.00,101.00,124.00,112.500000000000000000,2,2,225.00,0,0.00,23.00,23.00
29-August-2019,105.10,105.10,105.10,105.10,105.100000000000000000,100,1,10510.00,100,100.00,0.00,0.00
26-August-2019,130.00,130.00,130.00,130.00,130.000000000000000000,1,1,130.00,1,100.00,0.00,0.00
23-August-2019,125.00,132.00,125.00,132.00,125.000138883377643744,50402,7,6300257.00,50401,100.00,7.00,7.00
21-August-2019,132.00,132.00,130.00,130.00,131.714285714285714285,7,3,922.00,7,100.00,2.00,-2.00
20-August-2019,132.00,132.00,132.00,132.00,132.000000000000000000,1,1,132.00,1,100.00,0.00,0.00
