Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-December-2020,86.95,86.95,80.70,83.00,82.300806761429120245,2603,14,214229.00,2603,100.00,6.25,-3.95
9-December-2020,85.00,89.00,84.90,84.90,85.144398340248962655,1205,15,102599.00,1205,100.00,4.10,-0.10
8-December-2020,90.00,90.00,84.20,87.00,87.245833333333333333,3600,12,314085.00,3600,100.00,5.80,-3.00
7-December-2020,89.80,92.00,85.35,86.65,88.417637271214642262,601,17,53139.00,601,100.00,6.65,-3.15
4-December-2020,88.55,90.95,86.05,89.80,89.074766355140186915,107,6,9531.00,107,100.00,4.90,1.25
3-December-2020,90.00,92.00,86.15,88.55,87.838222728567359726,3511,26,308400.00,3511,100.00,5.85,-1.45
2-December-2020,91.00,91.90,85.25,90.00,91.212617636807249912,2869,37,261689.00,2869,100.00,6.65,-1.00
1-December-2020,87.55,87.55,87.55,87.55,87.549949031600407747,3924,15,343546.00,3924,100.00,0.00,0.00
27-November-2020,83.40,83.40,83.40,83.40,83.395209580838323353,167,5,13927.00,167,100.00,0.00,0.00
26-November-2020,79.45,79.45,79.45,79.45,79.432432432432432432,37,2,2939.00,37,100.00,0.00,0.00
25-November-2020,73.20,75.70,73.20,75.70,74.534516765285996055,507,6,37789.00,507,100.00,2.50,2.50
24-November-2020,72.10,72.10,72.10,72.10,72.100000000000000000,100,1,7210.00,100,100.00,0.00,0.00
23-November-2020,71.15,74.95,71.15,72.80,73.460931899641577060,1395,26,102478.00,1395,100.00,3.80,1.65
20-November-2020,73.50,73.50,73.00,73.00,73.000000000000000000,2,2,146.00,2,100.00,0.50,-0.50
19-November-2020,75.00,76.00,71.60,74.85,73.467610234077299945,1837,24,134960.00,1837,100.00,4.40,-0.15
18-November-2020,75.00,75.00,75.00,75.00,75.000000000000000000,100,1,7500.00,100,100.00,0.00,0.00
17-November-2020,71.75,76.90,71.75,74.50,74.762371386575208231,2041,22,152590.00,2041,100.00,5.15,2.75
14-November-2020,76.95,76.95,72.05,75.25,73.883527454242928452,1202,16,88808.00,1202,100.00,4.90,-1.70
13-November-2020,69.75,75.95,69.70,75.80,71.914459161147902869,1812,20,130309.00,1812,100.00,6.25,6.05
12-November-2020,72.90,75.50,70.00,73.35,71.033410138248847926,868,16,61657.00,868,100.00,5.50,0.45
11-November-2020,72.90,72.90,72.90,72.90,72.800000000000000000,5,1,364.00,5,100.00,0.00,0.00
10-November-2020,78.95,78.95,72.00,72.00,72.768399478293273709,5367,44,390548.00,5367,100.00,6.95,-6.95
9-November-2020,72.00,78.30,72.00,75.75,74.208635022794314829,3729,35,276724.00,3729,100.00,6.30,3.75
6-November-2020,75.80,78.95,73.20,74.60,74.035671819262782401,841,13,62264.00,841,100.00,5.75,-1.20
5-November-2020,76.00,82.00,75.75,75.75,77.217864923747276688,459,15,35443.00,459,100.00,6.25,-0.25
4-November-2020,83.85,83.85,79.70,79.70,79.939575394665215024,1837,36,146849.00,1837,100.00,4.15,-4.15
3-November-2020,81.85,85.45,78.55,83.85,82.717147908073070123,1697,37,140371.00,1697,100.00,6.90,2.00
2-November-2020,86.70,86.75,78.60,81.85,82.894938650306748466,6520,54,540475.00,6520,100.00,8.15,-4.85
30-October-2020,81.95,82.70,81.95,82.70,82.377083333333333333,4800,18,395410.00,4800,100.00,0.75,0.75
29-October-2020,71.35,78.80,71.30,78.80,75.635961680176860722,1357,14,102638.00,1357,100.00,7.50,7.45
28-October-2020,75.05,82.00,75.05,75.05,75.418515507027529329,8609,65,649278.00,8609,100.00,6.95,0.00
27-October-2020,79.00,79.00,79.00,79.00,79.000000000000000000,826,15,65254.00,826,100.00,0.00,0.00
26-October-2020,83.15,83.20,83.15,83.15,83.185567010309278350,3977,23,330829.00,3977,100.00,0.05,0.00
23-October-2020,87.50,87.50,87.50,87.50,87.500000000000000000,2044,26,178850.00,2044,100.00,0.00,0.00
22-October-2020,101.70,101.70,92.10,92.10,95.282608695652173913,24518,168,2336139.00,24518,100.00,9.60,-9.60
21-October-2020,96.90,96.90,96.90,96.90,96.800000000000000000,5,1,484.00,5,100.00,0.00,0.00
20-October-2020,92.30,92.30,92.30,92.30,92.300000000000000000,10,1,923.00,10,100.00,0.00,0.00
19-October-2020,87.95,87.95,87.95,87.95,87.949152542372881355,413,3,36323.00,413,100.00,0.00,0.00
16-October-2020,83.80,83.80,83.80,83.80,83.800000000000000000,50,3,4190.00,50,100.00,0.00,0.00
15-October-2020,79.85,79.85,79.85,79.85,79.850000000000000000,20,1,1597.00,20,100.00,0.00,0.00
14-October-2020,75.80,76.05,75.80,76.05,76.049512378094523630,1333,15,101374.00,1333,100.00,0.25,0.25
13-October-2020,70.95,72.45,70.00,72.45,72.288115942028985507,6900,33,498788.00,6900,100.00,2.45,1.50
12-October-2020,69.00,69.00,69.00,69.00,69.000000000000000000,22884,88,1578996.00,22884,100.00,0.00,0.00
9-October-2020,69.80,69.80,64.00,65.75,68.544369694057344225,12486,61,855845.00,12486,100.00,5.80,-4.05
8-October-2020,66.75,66.75,66.75,66.75,66.750000000000000000,1964,9,131097.00,1964,100.00,0.00,0.00
7-October-2020,63.60,63.60,63.00,63.60,63.584790565270435136,12295,47,781775.00,12295,100.00,0.60,0.00
6-October-2020,60.60,60.60,60.50,60.60,60.595234362752782567,6379,40,386537.00,6379,100.00,0.10,0.00
5-October-2020,57.50,57.75,52.30,57.75,57.515870722747348000,24227,53,1393437.00,24227,100.00,5.45,0.25
1-October-2020,57.75,57.75,53.00,55.00,54.452380952380952380,378,6,20583.00,378,100.00,4.75,-2.75
30-September-2020,56.00,56.00,52.75,55.45,53.104347826086956521,230,9,12214.00,230,100.00,3.25,-0.55
29-September-2020,54.35,55.35,50.15,55.00,52.857768556938681420,8676,55,458594.00,8676,100.00,5.20,0.65
28-September-2020,52.50,52.75,50.90,52.75,51.034605895338267757,15402,54,786035.00,15402,100.00,1.85,0.25
25-September-2020,53.50,53.50,48.45,50.25,48.496530789245446660,2306,21,111833.00,2306,100.00,5.05,-3.25
24-September-2020,51.50,51.50,51.00,51.00,51.076923076923076923,13,3,664.00,13,100.00,0.50,-0.50
23-September-2020,52.30,52.30,52.25,52.25,52.250000000000000000,4,2,209.00,4,100.00,0.05,-0.05
21-September-2020,52.50,52.50,49.00,49.85,51.862865391555395164,2771,13,143712.00,2771,100.00,3.50,-2.65
18-September-2020,54.85,54.85,49.75,50.00,50.230004623208506703,4326,25,217295.00,4326,100.00,5.10,-4.85
17-September-2020,57.50,57.50,52.25,52.25,52.292005216170127394,19938,43,1042598.00,19938,100.00,5.25,-5.25
16-September-2020,55.10,55.10,55.00,55.00,55.004968944099378881,32200,50,1771160.00,32200,100.00,0.10,-0.10
15-September-2020,59.90,59.90,57.00,57.50,57.030640668523676880,359,4,20474.00,359,100.00,2.90,-2.40
14-September-2020,59.95,59.95,59.95,59.95,59.950000000000000000,100,2,5995.00,100,100.00,0.00,0.00
11-September-2020,57.55,57.55,57.55,57.55,57.550000000000000000,500,3,28775.00,500,100.00,0.00,0.00
10-September-2020,57.50,57.50,57.50,57.50,57.333333333333333333,3,1,172.00,3,100.00,0.00,0.00
9-September-2020,57.60,60.00,57.50,60.00,58.350000000000000000,300,4,17505.00,300,100.00,2.50,2.40
8-September-2020,65.95,65.95,59.85,59.85,59.986971428571428571,4375,16,262443.00,4375,100.00,6.10,-6.10
7-September-2020,58.25,63.90,58.25,62.95,61.641462193289934902,1997,17,123098.00,1997,100.00,5.65,4.70
4-September-2020,59.70,61.00,59.00,60.90,59.578583765112262521,5211,18,310464.00,5211,100.00,2.00,1.20
3-September-2020,60.00,60.00,59.35,59.35,59.953870838347372643,2493,7,149465.00,2493,100.00,0.65,-0.65
2-September-2020,62.45,62.45,62.45,62.45,62.440000000000000000,50,1,3122.00,50,100.00,0.00,0.00
31-August-2020,60.05,65.70,60.05,65.70,60.080908839013577168,3609,14,216832.00,3609,100.00,5.65,5.65
28-August-2020,63.20,64.95,63.20,63.20,63.305422647527910685,1254,12,79385.00,1254,100.00,1.75,0.00
27-August-2020,66.50,66.50,66.50,66.50,66.500000000000000000,2,2,133.00,2,100.00,0.00,0.00
26-August-2020,69.95,69.95,69.95,69.95,69.000000000000000000,1,1,69.00,1,100.00,0.00,0.00
25-August-2020,68.50,70.50,68.50,70.50,68.529411764705882352,51,2,3495.00,51,100.00,2.00,2.00
24-August-2020,70.00,70.00,67.00,68.50,68.483809523809523809,1050,15,71908.00,1050,100.00,3.00,-1.50
21-August-2020,67.30,67.30,67.00,67.00,67.299892895394501963,2801,9,188507.00,2801,100.00,0.30,-0.30
20-August-2020,64.00,64.10,64.00,64.10,64.061840120663650075,663,8,42473.00,663,100.00,0.10,0.10
19-August-2020,65.00,65.00,61.00,61.05,61.078431372549019607,102,3,6230.00,102,100.00,4.00,-3.95
12-August-2020,62.00,62.00,62.00,62.00,62.000000000000000000,441,2,27342.00,441,100.00,0.00,0.00
11-August-2020,59.10,59.10,59.00,59.05,59.025778372949447606,2987,8,176310.00,2987,100.00,0.10,-0.05
10-August-2020,61.00,61.00,59.05,59.05,60.918530351437699680,626,2,38135.00,626,100.00,1.95,-1.95
5-August-2020,60.00,62.95,59.10,61.45,60.384140550807217473,2106,11,127169.00,2106,100.00,3.85,1.45
3-August-2020,62.00,62.00,62.00,62.00,62.000000000000000000,35,1,2170.00,35,100.00,0.00,0.00
31-July-2020,58.00,62.80,58.00,62.80,62.351851851851851851,108,3,6734.00,108,100.00,4.80,4.80
30-July-2020,59.85,59.85,59.85,59.85,59.850000000000000000,60,2,3591.00,60,100.00,0.00,0.00
24-July-2020,62.45,62.45,62.45,62.45,62.400000000000000000,10,1,624.00,10,100.00,0.00,0.00
23-July-2020,63.00,63.00,62.50,62.50,62.800000000000000000,250,8,15700.00,250,100.00,0.50,-0.50
22-July-2020,61.00,63.00,59.50,63.00,60.932481751824817518,548,4,33391.00,548,100.00,3.50,2.00
21-July-2020,62.00,66.35,60.80,61.55,61.652582159624413145,852,12,52528.00,852,100.00,5.55,-0.45
20-July-2020,60.75,63.95,60.75,63.95,62.881481481481481481,135,3,8489.00,135,100.00,3.20,3.20
17-July-2020,61.10,66.00,60.40,63.90,61.011578947368421052,950,11,57961.00,950,100.00,5.60,2.80
16-July-2020,63.50,63.50,63.50,63.50,63.493333333333333333,75,1,4762.00,75,100.00,0.00,0.00
15-July-2020,60.50,60.50,60.50,60.50,60.500000000000000000,90,1,5445.00,90,100.00,0.00,0.00
14-July-2020,62.25,65.35,60.50,60.50,62.491758241758241758,364,7,22747.00,364,100.00,4.85,-1.75
13-July-2020,62.25,62.25,62.25,62.25,62.250000000000000000,100,1,6225.00,100,100.00,0.00,0.00
10-July-2020,69.00,69.00,64.50,65.50,65.634110787172011661,686,6,45025.00,686,100.00,4.50,-3.50
9-July-2020,66.00,66.00,66.00,66.00,66.000000000000000000,410,1,27060.00,410,100.00,0.00,0.00
8-July-2020,66.55,66.55,66.55,66.55,66.546666666666666666,150,2,9982.00,150,100.00,0.00,0.00
7-July-2020,69.50,69.50,69.50,69.50,69.500000000000000000,112,4,7784.00,112,100.00,0.00,0.00
6-July-2020,72.15,72.15,72.15,72.15,72.000000000000000000,1,1,72.00,1,100.00,0.00,0.00
3-July-2020,74.00,75.90,68.95,75.90,74.343042071197411003,309,9,22972.00,309,100.00,6.95,1.90
2-July-2020,72.50,79.25,71.80,72.35,75.376033057851239669,242,7,18241.00,242,100.00,7.45,-0.15
1-July-2020,78.75,78.75,73.00,75.50,75.766497461928934010,591,6,44778.00,591,100.00,5.75,-3.25
30-June-2020,75.05,75.05,75.00,75.00,75.045333333333333333,375,4,28142.00,375,100.00,0.05,-0.05
29-June-2020,71.50,71.50,71.50,71.50,71.500000000000000000,120,3,8580.00,120,100.00,0.00,0.00
26-June-2020,68.10,68.10,68.10,68.10,68.096000000000000000,125,3,8512.00,125,100.00,0.00,0.00
25-June-2020,64.90,64.90,64.90,64.90,64.000000000000000000,1,1,64.00,1,100.00,0.00,0.00
24-June-2020,61.85,61.85,61.85,61.85,61.000000000000000000,1,1,61.00,1,100.00,0.00,0.00
23-June-2020,58.95,58.95,58.95,58.95,58.900000000000000000,10,1,589.00,10,100.00,0.00,0.00
16-June-2020,56.15,56.15,56.15,56.15,56.149226569608735213,1099,6,61708.00,1099,100.00,0.00,0.00
8-June-2020,55.00,55.00,53.50,53.50,54.681102362204724409,1270,3,69445.00,1270,100.00,1.50,-1.50
4-June-2020,56.00,56.00,56.00,56.00,56.000000000000000000,150,2,8400.00,150,100.00,0.00,0.00
2-June-2020,55.10,55.10,55.10,55.10,55.000000000000000000,1,1,55.00,1,100.00,0.00,0.00
1-June-2020,57.00,57.00,57.00,57.00,57.000000000000000000,350,4,19950.00,350,100.00,0.00,0.00
28-May-2020,59.20,59.20,59.20,59.20,59.191919191919191919,99,2,5860.00,99,100.00,0.00,0.00
27-May-2020,56.30,56.40,56.30,56.40,56.340000000000000000,50,2,2817.00,50,100.00,0.10,0.10
26-May-2020,55.00,59.50,54.50,59.25,55.063348416289592760,221,5,12169.00,221,100.00,5.00,4.25
22-May-2020,57.00,57.00,57.00,57.00,57.000000000000000000,83,3,4731.00,83,100.00,0.00,0.00
21-May-2020,56.00,56.00,56.00,56.00,56.000000000000000000,10,1,560.00,10,100.00,0.00,0.00
18-May-2020,54.05,56.75,54.05,56.75,54.661538461538461538,65,2,3553.00,65,100.00,2.70,2.70
8-May-2020,57.75,57.75,54.05,54.05,56.888888888888888888,9,2,512.00,9,100.00,3.70,-3.70
6-May-2020,55.00,55.00,55.00,55.00,55.000000000000000000,100,2,5500.00,100,100.00,0.00,0.00
30-April-2020,57.65,57.65,52.50,52.50,53.455263157894736842,1900,4,101565.00,1900,100.00,5.15,-5.15
27-April-2020,53.50,54.95,53.00,54.95,53.226666666666666666,150,4,7984.00,150,100.00,1.95,1.45
24-April-2020,53.50,53.50,53.50,53.50,53.500000000000000000,20,1,1070.00,20,100.00,0.00,0.00
22-April-2020,54.10,54.10,54.10,54.10,54.000000000000000000,5,1,270.00,5,100.00,0.00,0.00
21-April-2020,57.35,57.35,56.90,56.90,56.904761904761904761,21,2,1195.00,21,100.00,0.45,-0.45
20-April-2020,53.70,55.00,53.70,55.00,53.725490196078431372,102,2,5480.00,102,100.00,1.30,1.30
17-April-2020,56.50,56.50,56.50,56.50,56.500000000000000000,50,1,2825.00,50,100.00,0.00,0.00
16-April-2020,59.45,59.45,59.45,59.45,59.400000000000000000,5,1,297.00,5,100.00,0.00,0.00
8-April-2020,62.55,62.55,62.55,62.55,62.550000000000000000,200,2,12510.00,200,100.00,0.00,0.00
1-April-2020,65.80,65.80,65.80,65.80,65.800000000000000000,100,1,6580.00,100,100.00,0.00,0.00
27-March-2020,69.25,69.25,69.25,69.25,69.240000000000000000,25,1,1731.00,25,100.00,0.00,0.00
26-March-2020,72.85,72.85,72.85,72.85,72.846153846153846153,130,2,9470.00,130,100.00,0.00,0.00
20-March-2020,76.65,76.65,76.65,76.65,76.640000000000000000,25,1,1916.00,25,100.00,0.00,0.00
19-March-2020,67.95,73.00,67.95,73.00,68.039215686274509803,51,2,3470.00,51,100.00,5.05,5.05
17-March-2020,71.50,71.50,71.50,71.50,71.500000000000000000,100,1,7150.00,100,100.00,0.00,0.00
16-March-2020,71.55,77.95,71.25,71.50,71.403419886003799873,1579,13,112746.00,1579,100.00,6.70,-0.05
13-March-2020,75.00,75.00,75.00,75.00,75.000000000000000000,1276,10,95700.00,1276,100.00,0.00,0.00
12-March-2020,73.00,78.90,73.00,78.90,73.017667844522968197,283,2,20664.00,283,100.00,5.90,5.90
11-March-2020,70.10,76.75,69.50,76.75,74.187379177022921844,7242,15,537265.00,7242,100.00,7.25,6.65
9-March-2020,73.10,80.25,73.10,73.10,73.147308781869688385,353,11,25821.00,353,100.00,7.15,0.00
6-March-2020,76.50,76.50,76.50,76.50,76.498023715415019762,253,5,19354.00,253,100.00,0.00,0.00
5-March-2020,88.65,88.65,80.35,80.35,80.490765171503957783,758,8,61012.00,758,100.00,8.30,-8.30
4-March-2020,84.55,84.55,84.55,84.55,84.550000000000000000,200,1,16910.00,200,100.00,0.00,0.00
2-March-2020,88.95,88.95,88.95,88.95,88.950000000000000000,20,1,1779.00,20,100.00,0.00,0.00
27-February-2020,85.75,93.95,85.75,88.95,85.773109243697478991,476,7,40828.00,476,100.00,8.20,3.20
26-February-2020,90.25,90.25,90.25,90.25,90.250000000000000000,200,1,18050.00,200,100.00,0.00,0.00
25-February-2020,95.00,95.00,92.10,95.00,92.857142857142857142,7,3,650.00,7,100.00,2.90,0.00
24-February-2020,91.00,97.50,91.00,96.90,94.846153846153846153,130,4,12330.00,130,100.00,6.50,5.90
20-February-2020,94.05,98.95,94.05,95.75,94.081280788177339901,406,5,38197.00,406,100.00,4.90,1.70
19-February-2020,97.10,101.90,93.10,98.95,95.148514851485148514,202,4,19220.00,202,100.00,8.80,1.85
18-February-2020,97.95,97.95,97.95,97.95,97.950000000000000000,100,1,9795.00,100,100.00,0.00,0.00
17-February-2020,96.90,96.90,96.90,96.90,96.900000000000000000,250,2,24225.00,250,100.00,0.00,0.00
14-February-2020,96.90,96.90,96.90,96.90,96.900000000000000000,300,2,29070.00,300,100.00,0.00,0.00
13-February-2020,96.90,102.00,96.90,102.00,97.165876777251184834,211,3,20502.00,211,100.00,5.10,5.10
12-February-2020,102.00,102.00,102.00,102.00,102.000000000000000000,9,1,918.00,9,100.00,0.00,0.00
11-February-2020,104.95,104.95,100.00,100.00,103.666666666666666666,12,2,1244.00,12,100.00,4.95,-4.95
7-February-2020,97.00,100.80,97.00,100.00,97.039473684210526315,152,3,14750.00,152,100.00,3.80,3.00
6-February-2020,99.50,102.65,96.25,101.95,99.738717339667458432,1263,29,125970.00,1263,100.00,6.40,2.45
5-February-2020,98.00,102.00,98.00,101.00,101.006134969325153374,326,14,32928.00,326,100.00,4.00,3.00
4-February-2020,97.00,98.00,93.10,98.00,93.768750000000000000,320,4,30006.00,320,100.00,4.90,1.00
3-February-2020,98.00,98.00,98.00,98.00,98.000000000000000000,9,1,882.00,9,100.00,0.00,0.00
1-February-2020,94.95,100.70,92.00,95.90,99.986053412462908011,10110,20,1010859.00,10110,100.00,8.70,0.95
31-January-2020,93.25,95.95,93.25,95.95,93.346153846153846153,26,2,2427.00,26,100.00,2.70,2.70
30-January-2020,91.25,99.00,91.20,97.95,92.128329297820823244,413,10,38049.00,413,100.00,7.80,6.70
29-January-2020,91.00,99.75,91.00,96.00,98.695776801070131855,5233,16,516475.00,5233,100.00,8.75,5.00
28-January-2020,97.00,100.00,95.00,95.00,96.528497409326424870,193,6,18630.00,193,100.00,5.00,-2.00
27-January-2020,103.80,103.80,99.00,99.90,100.103718199608610567,1022,9,102306.00,1022,100.00,4.80,-3.90
24-January-2020,100.70,100.70,95.95,98.90,98.007734806629834254,905,11,88697.00,905,100.00,4.75,-1.80
23-January-2020,99.20,99.20,92.00,95.95,93.235294117647058823,68,5,6340.00,68,100.00,7.20,-3.25
22-January-2020,90.30,94.90,90.30,94.50,92.246835443037974683,158,5,14575.00,158,100.00,4.60,4.20
21-January-2020,95.00,96.30,94.50,95.00,94.977477477477477477,222,4,21085.00,222,100.00,1.80,0.00
20-January-2020,90.00,97.50,90.00,91.75,91.409266409266409266,518,7,47350.00,518,100.00,7.50,1.75
17-January-2020,94.45,94.45,94.45,94.45,94.250000000000000000,4,1,377.00,4,100.00,0.00,0.00
14-January-2020,98.00,98.00,98.00,98.00,98.000000000000000000,1,1,98.00,1,100.00,0.00,0.00
13-January-2020,89.30,93.95,89.30,93.95,89.309226932668329177,401,3,35813.00,401,100.00,4.65,4.65
10-January-2020,87.55,94.00,87.55,94.00,87.911949685534591194,159,2,13978.00,159,100.00,6.45,6.45
9-January-2020,88.05,92.00,88.00,92.00,89.321196358907672301,769,10,68688.00,769,100.00,4.00,3.95
8-January-2020,89.30,98.50,89.30,90.10,89.957163958641063515,677,10,60901.00,677,100.00,9.20,0.80
7-January-2020,95.00,95.00,93.25,94.00,94.190207156308851224,531,5,50015.00,531,100.00,1.75,-1.00
6-January-2020,88.90,98.15,88.90,98.15,90.019531250000000000,256,5,23045.00,256,100.00,9.25,9.25
3-January-2020,93.50,98.80,93.05,93.50,93.356115107913669064,278,4,25953.00,278,100.00,5.75,0.00
2-January-2020,97.00,97.80,97.00,97.80,97.064220183486238532,109,2,10580.00,109,100.00,0.80,0.80
1-January-2020,95.00,98.00,94.00,94.00,96.380952380952380952,210,4,20240.00,210,100.00,4.00,-1.00
31-December-2019,94.85,94.90,94.85,94.90,94.854545454545454545,220,3,20868.00,220,100.00,0.05,0.05
30-December-2019,90.00,96.00,89.00,95.95,90.954751131221719457,442,7,40202.00,442,100.00,7.00,5.95
27-December-2019,90.00,93.95,88.30,92.00,92.205509641873278236,1815,11,167353.00,1815,100.00,5.65,2.00
26-December-2019,95.00,95.00,89.35,89.50,91.696609678354100260,3451,6,316445.00,3451,100.00,5.65,-5.50
24-December-2019,95.05,95.05,94.05,94.05,94.803278688524590163,915,9,86745.00,915,100.00,1.00,-1.00
23-December-2019,97.00,99.90,95.05,98.95,97.463611859838274932,371,5,36159.00,371,100.00,4.85,1.95
20-December-2019,93.25,99.95,93.25,99.00,94.627376425855513307,526,6,49774.00,526,100.00,6.70,5.75
19-December-2019,100.25,100.40,95.00,95.30,99.211449104764264915,16141,36,1601372.00,16141,100.00,5.40,-4.95
18-December-2019,100.00,100.00,100.00,100.00,100.000000000000000000,200,1,20000.00,200,100.00,0.00,0.00
17-December-2019,95.00,101.00,95.00,101.00,95.021126760563380281,284,3,26986.00,284,100.00,6.00,6.00
16-December-2019,98.50,99.85,98.50,99.85,98.504950495049504950,101,3,9949.00,101,100.00,1.35,1.35
13-December-2019,94.55,98.50,94.55,98.50,94.584737363726461843,1009,9,95436.00,1009,100.00,3.95,3.95
12-December-2019,97.00,97.00,93.00,94.55,94.687500000000000000,48,9,4545.00,48,100.00,4.00,-2.45
11-December-2019,95.00,98.80,92.50,92.50,95.177925784966698382,1051,5,100032.00,1051,100.00,6.30,-2.50
10-December-2019,92.05,97.00,92.05,95.25,96.390000000000000000,300,8,28917.00,300,100.00,4.95,3.20
9-December-2019,95.00,95.00,91.00,93.55,93.291166848418756815,917,15,85548.00,917,100.00,4.00,-1.45
6-December-2019,91.55,91.55,91.55,91.55,91.549465240641711229,748,4,68479.00,748,100.00,0.00,0.00
5-December-2019,87.20,87.20,87.20,87.20,87.000000000000000000,1,1,87.00,1,100.00,0.00,0.00
3-December-2019,89.30,89.30,83.05,83.05,89.241935483870967741,124,4,11066.00,124,100.00,6.25,-6.25
29-November-2019,85.05,85.05,85.05,85.05,85.047619047619047619,210,2,17860.00,210,100.00,0.00,0.00
28-November-2019,89.95,90.00,84.00,84.75,89.847967479674796747,1230,10,110513.00,1230,100.00,6.00,-5.20
27-November-2019,91.50,91.50,86.10,86.10,90.116459627329192546,644,5,58035.00,644,100.00,5.40,-5.40
26-November-2019,95.90,95.90,88.00,88.00,95.189826302729528535,806,6,76723.00,806,100.00,7.90,-7.90
25-November-2019,85.50,91.95,85.05,91.85,85.463705308775731310,923,5,78883.00,923,100.00,6.90,6.35
22-November-2019,97.50,97.50,88.30,88.30,93.795431976166832174,1007,9,94452.00,1007,100.00,9.20,-9.20
21-November-2019,88.00,93.00,88.00,92.90,88.798309178743961352,828,11,73525.00,828,100.00,5.00,4.90
20-November-2019,101.95,101.95,92.60,92.60,93.636150234741784037,426,4,39889.00,426,100.00,9.35,-9.35
19-November-2019,95.00,97.95,89.30,97.45,91.770642201834862385,1199,20,110033.00,1199,100.00,8.65,2.45
18-November-2019,90.95,95.00,88.05,93.95,89.079207920792079207,303,7,26991.00,303,100.00,6.95,3.00
15-November-2019,91.00,91.00,90.95,90.95,90.991525423728813559,118,2,10737.00,118,100.00,0.05,-0.05
14-November-2019,87.85,87.90,87.85,87.90,87.882352941176470588,34,3,2988.00,34,100.00,0.05,0.05
13-November-2019,84.00,84.00,84.00,84.00,84.000000000000000000,209,3,17556.00,209,100.00,0.00,0.00
11-November-2019,82.00,82.00,80.00,80.00,81.000000000000000000,200,3,16200.00,200,100.00,2.00,-2.00
8-November-2019,80.00,80.00,78.10,78.10,79.666666666666666666,12,2,956.00,12,100.00,1.90,-1.90
7-November-2019,81.20,81.20,76.95,80.05,81.143712574850299401,334,7,27102.00,334,100.00,4.25,-1.15
5-November-2019,80.00,80.00,77.35,77.35,78.308510638297872340,282,6,22083.00,282,100.00,2.65,-2.65
4-November-2019,76.10,80.85,76.00,80.85,76.060194174757281553,515,7,39171.00,515,100.00,4.85,4.75
1-November-2019,81.00,81.00,77.00,77.00,78.088879347359381708,2329,16,181869.00,2329,100.00,4.00,-4.00
31-October-2019,81.00,81.00,81.00,81.00,81.000000000000000000,190,2,15390.00,190,100.00,0.00,0.00
29-October-2019,79.60,85.05,79.60,80.00,82.050000000000000000,280,6,22974.00,280,100.00,5.45,0.40
23-October-2019,81.00,81.00,81.00,81.00,81.000000000000000000,50,1,4050.00,50,100.00,0.00,0.00
22-October-2019,82.00,82.00,81.25,81.80,81.785714285714285714,70,2,5725.00,70,100.00,0.75,-0.20
18-October-2019,85.05,85.05,85.05,85.05,85.033333333333333333,30,1,2551.00,30,100.00,0.00,0.00
17-October-2019,79.15,87.00,79.15,81.00,84.237873134328358208,1072,11,90303.00,1072,100.00,7.85,1.85
16-October-2019,77.35,82.95,77.35,82.95,79.410229825470883013,5787,16,459547.00,5787,100.00,5.60,5.60
