Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-December-2020,2.36,2.36,2.36,2.36,2.360000000000000000,500,1,1180.00,500,100.00,0.00,0.00
16-December-2020,2.25,2.25,2.25,2.25,2.245508982035928143,167,1,375.00,167,100.00,0.00,0.00
26-November-2020,2.15,2.15,2.15,2.15,2.150000000000000000,55500,3,119325.00,55500,100.00,0.00,0.00
12-November-2020,2.05,2.05,2.05,2.05,2.000000000000000000,5,1,10.00,5,100.00,0.00,0.00
11-November-2020,1.96,1.96,1.96,1.96,1.960000000000000000,100,1,196.00,100,100.00,0.00,0.00
17-September-2020,1.96,1.96,1.96,1.96,1.960000000000000000,3000,3,5880.00,3000,100.00,0.00,0.00
8-September-2020,1.87,1.87,1.87,1.87,1.000000000000000000,1,1,1.00,1,100.00,0.00,0.00
26-August-2020,1.87,1.87,1.87,1.87,1.870000000000000000,100,1,187.00,100,100.00,0.00,0.00
19-August-2020,1.87,1.87,1.87,1.87,1.870000000000000000,800,2,1496.00,800,100.00,0.00,0.00
17-August-2020,1.87,1.87,1.87,1.87,1.870000000000000000,1200,3,2244.00,1200,100.00,0.00,0.00
22-July-2020,1.96,1.96,1.96,1.96,1.960000000000000000,4500,1,8820.00,4500,100.00,0.00,0.00
14-July-2020,2.06,2.06,2.06,2.06,2.049382716049382716,81,1,166.00,81,100.00,0.00,0.00
3-July-2020,2.16,2.16,2.06,2.06,2.110000000000000000,100,2,211.00,100,100.00,0.10,-0.10
24-June-2020,2.16,2.16,2.16,2.16,2.159550561797752808,445,1,961.00,445,100.00,0.00,0.00
19-June-2020,2.27,2.27,2.27,2.27,2.254545454545454545,55,1,124.00,55,100.00,0.00,0.00
10-June-2020,2.27,2.27,2.27,2.27,2.270000000000000000,500,1,1135.00,500,100.00,0.00,0.00
6-March-2020,2.38,2.38,2.38,2.38,2.380000000000000000,200,1,476.00,200,100.00,0.00,0.00
27-February-2020,2.27,2.27,2.27,2.27,2.270000000000000000,200,1,454.00,200,100.00,0.00,0.00
23-January-2020,2.17,2.17,2.17,2.17,2.170000000000000000,200,1,434.00,200,100.00,0.00,0.00
26-December-2019,2.28,2.28,2.28,2.28,2.280000000000000000,400,2,912.00,400,100.00,0.00,0.00
5-November-2019,2.39,2.39,2.39,2.39,2.389312977099236641,262,1,626.00,262,100.00,0.00,0.00
1-November-2019,2.51,2.51,2.51,2.51,2.510000000000000000,200,1,502.00,200,100.00,0.00,0.00
7-October-2019,2.64,2.64,2.64,2.64,2.000000000000000000,1,1,2.00,1,100.00,0.00,0.00
26-September-2019,2.77,2.77,2.77,2.77,2.760000000000000000,75,1,207.00,75,100.00,0.00,0.00
29-August-2019,2.86,2.91,2.85,2.91,2.873333333333333333,1500,4,4310.00,1500,100.00,0.06,0.05
31-July-2019,3.00,3.00,3.00,3.00,3.000000000000000000,500,1,1500.00,500,100.00,0.00,0.00
29-July-2019,2.86,2.86,2.86,2.86,2.860000000000000000,200,1,572.00,200,100.00,0.00,0.00
19-July-2019,3.15,3.15,3.01,3.01,3.080000000000000000,1000,2,3080.00,1000,100.00,0.14,-0.14
10-July-2019,3.15,3.15,3.15,3.15,3.142857142857142857,56,1,176.00,56,100.00,0.00,0.00
6-June-2019,3.31,3.31,3.31,3.31,3.310000000000000000,200,1,662.00,200,100.00,0.00,0.00
24-April-2019,3.16,3.16,3.16,3.16,3.160000000000000000,3000,2,9480.00,3000,100.00,0.00,0.00
16-April-2019,3.31,3.31,3.31,3.31,3.310000000000000000,100,1,331.00,100,100.00,0.00,0.00
11-April-2019,3.48,3.48,3.48,3.48,3.480000000000000000,400,1,1392.00,400,100.00,0.00,0.00
29-March-2019,3.64,3.64,3.64,3.64,3.640000000000000000,9000,1,32760.00,9000,100.00,0.00,0.00
22-March-2019,3.47,3.47,3.47,3.47,3.470000000000000000,100,1,347.00,100,100.00,0.00,0.00
26-February-2019,3.50,3.65,3.50,3.65,3.607142857142857142,700,2,2525.00,700,100.00,0.15,0.15
14-February-2019,3.65,3.65,3.65,3.65,3.650000000000000000,4500,1,16425.00,4500,100.00,0.00,0.00
6-February-2019,3.80,3.80,3.80,3.80,3.800000000000000000,1500,1,5700.00,1500,100.00,0.00,0.00
4-February-2019,3.80,3.80,3.80,3.80,3.800000000000000000,500,2,1900.00,500,100.00,0.00,0.00
29-November-2018,3.96,3.96,3.96,3.96,3.960000000000000000,300,1,1188.00,300,100.00,0.00,0.00
23-October-2018,4.16,4.16,4.16,4.16,4.160000000000000000,100,1,416.00,100,100.00,0.00,0.00
19-October-2018,4.36,4.36,4.36,4.36,4.360000000000000000,100,1,436.00,100,100.00,0.00,0.00
16-October-2018,4.58,4.58,4.58,4.58,4.580000000000000000,800,2,3664.00,800,100.00,0.00,0.00
11-October-2018,4.82,4.82,4.82,4.82,4.818181818181818181,275,1,1325.00,275,100.00,0.00,0.00
