Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-September-2020,211.55,213.00,205.10,208.65,209.607352941176470588,680,105,142533.00,541,79.56,7.90,-2.90
22-September-2020,208.05,213.50,203.00,210.60,209.494796312815938150,3363,241,704531.00,2203,65.51,10.50,2.55
21-September-2020,223.45,225.55,214.80,215.25,221.139059967585089141,3085,400,682214.00,1636,53.03,10.75,-8.20
18-September-2020,231.25,232.40,220.05,224.90,226.495779543197616683,4028,272,912325.00,2625,65.17,12.35,-6.35
17-September-2020,225.70,237.25,224.00,231.95,228.077041462973021908,11046,455,2519339.00,4835,43.77,13.25,6.25
16-September-2020,235.00,235.00,221.75,228.00,227.227553118574366004,2918,198,663050.00,1521,52.12,13.25,-7.00
15-September-2020,230.00,231.15,227.15,227.60,229.280324203465623253,3578,165,820365.00,1484,41.48,4.00,-2.40
14-September-2020,218.45,227.00,218.45,223.75,223.370097456619919182,4207,201,939718.00,3753,89.21,8.55,5.30
11-September-2020,220.00,221.00,216.20,217.10,217.714620568414884266,3413,201,743060.00,1485,43.51,4.80,-2.90
10-September-2020,219.90,225.65,215.00,219.00,219.280957336108220603,3844,262,842916.00,2399,62.41,10.65,-0.90
9-September-2020,211.50,221.05,211.50,219.90,219.264618434093161546,5045,311,1106190.00,3513,69.63,9.55,8.40
8-September-2020,232.05,235.00,220.00,221.65,230.115793264901854853,5553,261,1277833.00,1862,33.53,15.00,-10.40
7-September-2020,214.20,226.40,212.05,225.95,223.091929267739741555,8822,345,1968117.00,6693,75.87,14.35,11.75
4-September-2020,197.80,216.40,197.80,211.90,212.886260102865540044,6805,430,1448691.00,1543,22.67,18.60,14.10
3-September-2020,208.90,226.00,208.90,217.35,220.236973841923429457,14183,759,3123621.00,7770,54.78,17.10,8.45
2-September-2020,212.10,212.25,202.60,205.55,205.241949081099308716,5931,309,1217290.00,1002,16.89,9.65,-6.55
1-September-2020,207.00,208.00,200.70,207.95,205.501255230125523012,1195,113,245574.00,558,46.69,7.30,0.95
31-August-2020,218.45,218.45,202.00,207.00,208.333789537712895377,13152,583,2740006.00,9070,68.96,16.45,-11.45
28-August-2020,223.40,225.35,219.00,219.80,221.726006191950464396,7106,274,1575585.00,3194,44.95,6.35,-3.60
27-August-2020,225.35,232.00,221.55,222.50,225.460776352119538736,6157,493,1388162.00,2588,42.03,10.45,-2.85
26-August-2020,232.05,232.10,223.60,224.05,224.930101465614430665,1774,137,399026.00,1306,73.62,8.50,-8.00
25-August-2020,221.90,234.00,215.05,228.00,225.245205363204344874,23568,994,5308579.00,7464,31.67,18.95,6.10
24-August-2020,234.00,234.00,221.90,223.30,226.017852042273636103,7002,387,1582577.00,3424,48.90,12.10,-10.70
21-August-2020,205.35,243.85,205.20,234.95,234.080815338149789113,75159,3719,17593280.00,18746,24.94,38.65,29.60
20-August-2020,202.00,205.50,200.10,203.50,203.859508278976417461,1993,144,406292.00,1592,79.88,5.40,1.50
19-August-2020,205.90,210.00,200.20,204.85,207.608740184363263912,2929,165,608086.00,2503,85.46,9.80,-1.05
18-August-2020,203.45,205.00,202.05,203.30,203.766595289079229122,934,85,190318.00,677,72.48,2.95,-0.15
17-August-2020,200.55,202.45,200.00,200.00,200.711974110032362459,618,55,124040.00,607,98.22,2.45,-0.55
14-August-2020,196.40,204.10,191.05,197.25,197.479871912168344007,6558,418,1295073.00,4683,71.41,13.05,0.85
13-August-2020,191.10,199.65,191.10,197.65,197.152577319587628865,485,40,95619.00,341,70.31,8.55,6.55
12-August-2020,195.35,197.80,190.00,196.95,192.716297262059973924,3835,168,739067.00,2977,77.63,7.80,1.60
11-August-2020,204.90,205.00,196.05,197.70,200.550974512743628185,2668,210,535070.00,2107,78.97,8.95,-7.20
10-August-2020,198.00,205.65,192.05,203.15,200.995724465558194774,12630,723,2538576.00,10056,79.62,13.60,5.15
7-August-2020,189.95,200.00,185.20,197.85,193.471033632681810177,11358,679,2197444.00,8816,77.62,14.80,7.90
6-August-2020,175.00,190.90,175.00,185.95,185.201535110465719323,19282,1023,3571056.00,8942,46.37,15.90,10.95
5-August-2020,176.65,180.00,169.60,172.10,174.713736052327818391,5198,563,908162.00,3003,57.77,10.40,-4.55
4-August-2020,175.55,179.80,173.80,178.55,177.310435931307793923,3785,172,671120.00,1554,41.06,6.00,3.00
3-August-2020,172.50,176.45,172.30,174.30,173.727427597955706984,1174,46,203956.00,1021,86.97,4.15,1.80
31-July-2020,169.15,173.05,165.30,171.60,169.300443458980044345,902,56,152709.00,431,47.78,7.75,2.45
30-July-2020,171.15,172.00,168.55,168.55,171.389140271493212669,442,47,75754.00,400,90.50,3.45,-2.60
29-July-2020,166.40,174.25,166.40,167.55,168.239234449760765550,1254,152,210972.00,918,73.21,7.85,1.15
28-July-2020,167.00,168.65,166.00,166.80,167.382266009852216748,1015,165,169893.00,937,92.32,2.65,-0.20
27-July-2020,172.45,172.45,165.45,167.55,168.205177007993909402,2627,138,441875.00,2272,86.49,7.00,-4.90
24-July-2020,172.90,175.15,168.00,172.20,171.446808510638297872,705,72,120870.00,608,86.24,7.15,-0.70
23-July-2020,176.15,180.95,174.15,175.60,175.970588235294117647,340,25,59830.00,287,84.41,6.80,-0.55
22-July-2020,181.75,182.50,173.00,173.45,177.935364041604754829,1346,209,239501.00,1200,89.15,9.50,-8.30
21-July-2020,175.00,182.85,171.35,179.95,179.201949436491014316,9849,818,1764960.00,8464,85.94,11.50,4.95
20-July-2020,171.05,174.10,167.75,171.60,170.595325054784514243,2738,149,467090.00,2299,83.97,6.35,0.55
17-July-2020,164.50,176.40,164.50,173.05,168.257207038562336203,2671,139,449415.00,985,36.88,11.90,8.55
16-July-2020,166.10,168.60,158.00,162.25,162.444468546637744034,4610,172,748869.00,2673,57.98,10.60,-3.85
15-July-2020,167.05,170.65,163.40,164.35,166.943941354031910306,2319,215,387143.00,1776,76.58,7.25,-2.70
14-July-2020,171.95,173.65,165.65,168.15,168.663858804653028479,2493,191,420479.00,2251,90.29,8.00,-3.80
13-July-2020,175.00,176.00,173.15,173.30,173.971204188481675392,382,30,66457.00,277,72.51,2.85,-1.70
10-July-2020,173.65,175.60,168.40,174.60,174.080465854949708840,1889,188,328838.00,1499,79.35,7.20,0.95
9-July-2020,173.10,177.00,172.00,174.70,173.600654664484451718,611,65,106070.00,511,83.63,5.00,1.60
8-July-2020,177.80,178.00,172.00,173.20,176.171284634760705289,2779,173,489580.00,2119,76.25,6.00,-4.60
7-July-2020,176.80,185.65,175.00,176.60,178.864818024263431542,2308,150,412820.00,1712,74.18,10.65,-0.20
6-July-2020,175.00,178.50,174.50,177.65,176.229571984435797665,771,78,135873.00,568,73.67,4.00,2.65
3-July-2020,177.10,180.00,170.25,173.95,173.817576142131979695,3152,167,547873.00,1668,52.92,9.75,-3.15
2-July-2020,170.00,177.75,169.60,175.35,173.982378854625550660,3632,189,631904.00,2590,71.31,8.15,5.35
1-July-2020,175.50,184.00,173.00,177.00,174.417417417417417417,666,48,116162.00,287,43.09,11.00,1.50
30-June-2020,188.50,188.50,175.65,176.35,176.410177332305319969,1297,57,228804.00,486,37.47,12.85,-12.15
29-June-2020,184.00,184.05,173.40,175.70,180.150491400491400491,1628,176,293285.00,1167,71.68,10.65,-8.30
26-June-2020,188.15,190.15,179.00,183.00,184.173055242390078917,5322,298,980169.00,4151,78.00,11.15,-5.15
25-June-2020,193.00,194.70,181.80,188.90,188.069017341040462427,8650,455,1626797.00,4282,49.50,12.90,-4.10
24-June-2020,193.15,218.00,190.00,193.85,202.683253939171857823,13645,963,2765613.00,5505,40.34,28.00,0.70
23-June-2020,181.25,187.00,174.40,186.55,183.626360694321859370,3399,207,624146.00,2893,85.11,12.60,5.30
22-June-2020,178.00,179.00,174.20,177.95,176.524752475247524752,1919,136,338751.00,793,41.32,4.80,-0.05
19-June-2020,176.00,178.30,171.30,174.95,174.563543936092955700,1377,131,240374.00,1015,73.71,7.00,-1.05
18-June-2020,164.00,175.00,163.70,173.10,172.069184609954112248,2833,270,487472.00,2003,70.70,11.30,9.10
17-June-2020,179.85,180.00,160.05,178.55,173.737779808131566925,2189,135,380312.00,1248,57.01,19.95,-1.30
16-June-2020,170.00,170.50,166.60,169.70,169.866037735849056603,530,72,90029.00,512,96.60,3.90,-0.30
15-June-2020,170.00,175.40,166.60,170.30,171.748251748251748251,1287,130,221040.00,365,28.36,8.80,0.30
12-June-2020,161.00,177.85,161.00,175.25,169.757490636704119850,1068,98,181301.00,609,57.02,16.85,14.25
11-June-2020,182.90,182.90,170.05,174.10,174.784232365145228215,241,20,42123.00,215,89.21,12.85,-8.80
10-June-2020,172.55,185.85,172.55,179.20,179.382874617737003058,1635,116,293291.00,691,42.26,13.30,6.65
9-June-2020,185.00,185.00,165.00,172.25,178.017804154302670623,674,91,119984.00,652,96.74,20.00,-12.75
8-June-2020,189.00,189.05,174.15,174.65,182.637264618434093161,1009,83,184281.00,862,85.43,14.90,-14.35
5-June-2020,189.25,189.25,180.90,184.75,184.645409950946040644,1427,101,263489.00,1351,94.67,8.35,-4.50
4-June-2020,179.70,182.35,175.00,176.10,178.989708404802744425,583,20,104351.00,566,97.08,7.35,-3.60
3-June-2020,179.10,185.45,174.00,178.30,178.785883949779436715,2947,112,526882.00,2678,90.87,11.45,-0.80
2-June-2020,164.00,174.90,164.00,173.00,170.343692870201096892,547,26,93178.00,310,56.67,10.90,9.00
1-June-2020,165.00,173.20,161.55,164.00,166.380090497737556561,884,22,147080.00,494,55.88,11.65,-1.00
29-May-2020,159.00,163.80,156.75,158.00,159.074879227053140096,2484,40,395142.00,2414,97.18,7.05,-1.00
28-May-2020,152.05,159.30,152.00,158.00,154.050578034682080924,692,43,106603.00,644,93.06,7.30,5.95
27-May-2020,138.50,147.00,138.50,147.00,143.833333333333333333,6,3,863.00,6,100.00,8.50,8.50
26-May-2020,145.00,148.15,143.75,145.20,145.009920634920634920,1008,41,146170.00,943,93.55,4.40,0.20
22-May-2020,157.60,157.60,137.85,140.15,139.391621129326047358,549,50,76526.00,525,95.63,19.75,-17.45
20-May-2020,142.50,147.00,137.15,144.00,142.583732057416267942,209,13,29800.00,155,74.16,9.85,1.50
19-May-2020,141.90,142.95,139.00,141.90,140.894495412844036697,436,15,61430.00,236,54.13,3.95,0.00
18-May-2020,154.90,155.00,137.25,139.55,142.772595640908398110,6561,331,936731.00,4256,64.87,17.75,-15.35
15-May-2020,157.00,158.00,152.45,152.45,155.666666666666666666,6,5,934.00,2,33.33,5.55,-4.55
14-May-2020,151.40,157.50,151.40,154.55,153.693251533742331288,163,17,25052.00,128,78.53,6.10,3.15
13-May-2020,167.60,167.60,151.00,153.95,153.801635991820040899,489,38,75209.00,414,84.66,16.60,-13.65
12-May-2020,155.80,155.80,155.00,155.00,155.089887640449438202,267,31,41409.00,267,100.00,0.80,-0.80
11-May-2020,160.90,163.00,155.90,158.05,158.337606837606837606,234,27,37051.00,229,97.86,7.10,-2.85
8-May-2020,157.10,161.25,153.75,157.40,155.506265664160401002,399,37,62047.00,219,54.89,7.50,0.30
7-May-2020,161.90,161.95,156.80,159.35,160.081081081081081081,74,12,11846.00,71,95.95,5.15,-2.55
6-May-2020,153.10,162.95,153.10,160.85,161.578800557880055788,717,28,115852.00,712,99.30,9.85,7.75
5-May-2020,160.20,162.40,159.00,159.00,159.841726618705035971,139,21,22218.00,136,97.84,3.40,-1.20
4-May-2020,160.00,167.30,156.60,160.90,163.040685224839400428,467,31,76140.00,373,79.87,10.70,0.90
30-April-2020,168.05,175.00,168.00,168.10,170.648797250859106529,1455,33,248294.00,1090,74.91,7.00,0.05
29-April-2020,166.00,172.00,165.50,165.50,166.229508196721311475,122,6,20280.00,112,91.80,6.50,-0.50
28-April-2020,166.00,166.00,165.10,165.10,165.588235294117647058,119,2,19705.00,119,100.00,0.90,-0.90
27-April-2020,168.05,179.55,165.00,166.20,168.416549789621318373,1426,26,240162.00,1375,96.42,14.55,-1.85
24-April-2020,165.00,174.90,160.30,168.05,169.700000000000000000,540,9,91638.00,320,59.26,14.60,3.05
23-April-2020,172.55,178.00,170.00,177.25,172.188166311300639658,3752,32,646050.00,3579,95.39,8.00,4.70
22-April-2020,166.00,175.00,166.00,174.00,169.975155279503105590,161,9,27366.00,130,80.75,9.00,8.00
21-April-2020,170.00,171.00,167.35,168.00,168.376923076923076923,130,8,21889.00,128,98.46,3.65,-2.00
20-April-2020,179.30,179.30,168.00,173.00,172.263797942001870907,1069,41,184150.00,685,64.08,11.30,-6.30
17-April-2020,161.50,166.40,161.30,163.00,162.076271186440677966,236,13,38250.00,127,53.81,5.10,1.50
16-April-2020,159.00,165.95,152.65,158.40,161.425968109339407744,439,22,70866.00,344,78.36,13.30,-0.60
15-April-2020,164.40,179.90,155.00,165.20,168.626623376623376623,308,31,51937.00,265,86.04,24.90,0.80
13-April-2020,148.10,175.50,148.10,164.40,157.142314990512333965,527,32,82814.00,487,92.41,27.40,16.30
9-April-2020,171.75,171.75,153.00,163.70,161.829365079365079365,252,8,40781.00,217,86.11,18.75,-8.05
8-April-2020,148.10,156.95,148.10,156.80,156.392247043363994743,3044,6,476058.00,3042,99.93,8.85,8.70
7-April-2020,150.10,156.35,150.10,152.00,155.831955922865013774,2541,7,395969.00,2540,99.96,6.25,1.90
3-April-2020,145.00,163.95,145.00,150.10,150.666666666666666666,51,7,7684.00,40,78.43,18.95,5.10
1-April-2020,155.00,155.00,150.00,152.35,153.185483870967741935,124,9,18995.00,114,91.94,5.00,-2.65
31-March-2020,154.60,159.80,150.95,155.60,153.200782268578878748,767,35,117505.00,668,87.09,8.85,1.00
30-March-2020,143.00,149.00,133.30,145.30,136.748235294117647058,425,37,58118.00,421,99.06,15.70,2.30
27-March-2020,154.45,154.45,137.00,148.10,144.983182406209573091,1546,91,224144.00,1246,80.60,17.45,-6.35
26-March-2020,142.00,143.65,140.00,141.70,141.566137566137566137,189,32,26756.00,146,77.25,3.65,-0.30
25-March-2020,122.00,136.30,118.40,134.00,124.982370449515378157,13103,514,1637644.00,9926,75.75,17.90,12.00
24-March-2020,148.00,148.00,138.00,140.40,140.863414634146341463,410,27,57754.00,393,95.85,10.00,-7.60
23-March-2020,138.15,149.95,134.85,137.70,137.548505506030414263,1907,135,262305.00,1134,59.47,15.10,-0.45
20-March-2020,170.00,176.00,166.05,168.55,171.278317152103559870,618,33,105850.00,571,92.39,9.95,-1.45
19-March-2020,165.50,173.50,160.05,169.65,168.864620938628158844,1108,121,187102.00,917,82.76,13.45,4.15
18-March-2020,185.40,189.05,173.15,184.30,179.861500915192190359,1639,101,294793.00,1338,81.64,15.90,-1.10
17-March-2020,193.00,204.00,182.00,189.70,194.025528169014084507,1136,99,220413.00,541,47.62,22.00,-3.30
16-March-2020,200.80,200.80,185.55,195.50,194.764462809917355371,242,30,47133.00,152,62.81,15.25,-5.30
13-March-2020,192.20,216.30,167.10,206.85,193.994100294985250737,1356,123,263056.00,839,61.87,49.20,14.65
12-March-2020,215.95,217.75,202.00,204.35,206.575287356321839080,1740,79,359441.00,1353,77.76,15.75,-11.60
11-March-2020,223.45,238.00,223.45,234.75,232.053763440860215053,279,28,64743.00,253,90.68,14.55,11.30
9-March-2020,236.20,237.50,222.50,227.05,227.803835616438356164,1825,86,415742.00,909,49.81,15.00,-9.15
6-March-2020,239.15,248.35,232.20,242.75,240.176275992438563327,2116,97,508213.00,1594,75.33,16.15,3.60
5-March-2020,233.95,250.50,233.55,248.75,248.197064989517819706,477,58,118390.00,453,94.97,16.95,14.80
4-March-2020,236.00,242.05,231.70,239.90,235.705376344086021505,465,48,109603.00,223,47.96,10.35,3.90
3-March-2020,235.05,245.25,229.00,242.40,234.585404547858276044,3782,394,887202.00,3337,88.23,16.25,7.35
2-March-2020,242.00,245.45,231.90,237.00,240.261024067194314327,6191,309,1487456.00,4868,78.63,13.55,-5.00
28-February-2020,249.25,255.00,240.75,249.30,246.890989287964713295,1587,63,391816.00,1104,69.57,14.25,0.05
27-February-2020,252.10,253.60,251.50,251.55,251.897590361445783132,332,29,83630.00,298,89.76,2.10,-0.55
26-February-2020,253.70,260.25,249.70,252.75,253.585233441910966340,921,112,233552.00,847,91.97,10.55,-0.95
25-February-2020,255.90,263.00,254.00,260.45,256.807194244604316546,695,57,178481.00,547,78.70,9.00,4.55
24-February-2020,255.25,261.00,251.30,258.80,254.097010372178157413,1639,96,416465.00,1551,94.63,9.70,3.55
20-February-2020,257.50,263.90,248.95,261.60,256.891509433962264150,3604,278,925837.00,3213,89.15,14.95,4.10
19-February-2020,248.55,250.70,247.30,250.40,249.326315789473684210,475,47,118430.00,313,65.89,3.40,1.85
18-February-2020,254.00,254.00,239.35,244.85,241.592910124265485020,10381,373,2507976.00,8171,78.71,14.65,-9.15
17-February-2020,252.00,265.00,251.05,259.05,254.838926174496644295,596,36,151884.00,528,88.59,13.95,7.05
14-February-2020,262.00,263.35,249.85,261.65,254.621912234815460621,3441,144,876154.00,2991,86.92,13.50,-0.35
13-February-2020,253.35,262.65,248.00,259.30,259.380281690140845070,426,199,110496.00,401,94.13,14.65,5.95
12-February-2020,276.95,276.95,251.75,258.30,258.269230769230769230,3510,322,906525.00,2094,59.66,25.20,-18.65
11-February-2020,256.00,265.65,253.00,263.20,260.307353588727432848,2271,118,591158.00,1664,73.27,12.65,7.20
10-February-2020,253.00,264.65,251.25,253.45,254.108148148148148148,1350,66,343046.00,923,68.37,13.40,0.45
7-February-2020,253.55,256.60,250.00,255.30,252.394184168012924071,1857,86,468696.00,1295,69.74,6.60,1.75
6-February-2020,260.70,263.05,252.65,254.25,255.973222979552093476,2054,80,525769.00,1597,77.75,10.40,-6.45
5-February-2020,265.60,272.55,256.75,262.25,263.287332646755921730,971,175,255652.00,647,66.63,15.80,-3.35
4-February-2020,263.00,272.70,256.00,265.60,265.943291215403128760,6648,425,1767991.00,3512,52.83,16.70,2.60
3-February-2020,253.15,262.15,250.45,262.00,259.287595581988105352,4708,208,1220726.00,3929,83.45,11.70,8.85
1-February-2020,239.15,250.00,239.15,247.60,244.753499000285632676,3501,358,856882.00,2411,68.87,10.85,8.45
31-January-2020,248.40,248.40,238.85,240.20,240.336149863368330217,27812,125,6684229.00,22826,82.07,9.55,-8.20
30-January-2020,243.00,248.90,243.00,247.55,247.285714285714285714,406,15,100398.00,402,99.01,5.90,4.55
29-January-2020,247.55,248.55,246.05,246.05,247.623544631306597671,773,50,191413.00,765,98.96,2.50,-1.50
28-January-2020,248.90,253.00,247.80,248.05,249.750957854406130268,783,203,195555.00,740,94.51,5.20,-0.85
27-January-2020,249.00,253.00,245.65,252.40,251.129821260583254938,1063,86,266951.00,857,80.62,7.35,3.40
24-January-2020,245.00,251.35,240.65,248.75,247.289982925441092771,3514,397,868977.00,2780,79.11,10.70,3.75
23-January-2020,240.25,244.05,239.65,240.40,240.961145194274028629,489,33,117830.00,439,89.78,4.40,0.15
22-January-2020,240.00,243.50,236.00,241.85,241.582659333549013264,3091,107,746732.00,2413,78.07,7.50,1.85
21-January-2020,239.00,246.70,237.50,240.25,240.611691022964509394,958,65,230506.00,859,89.67,9.20,1.25
20-January-2020,250.85,250.85,240.00,242.65,242.755515533543448896,2221,104,539160.00,1271,57.23,10.85,-8.20
