Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-November-2017,29.95,29.95,29.95,29.95,29.900000000000000000,10,1,299.00,10,100.00,0.00,0.00
13-November-2017,28.55,31.55,28.55,28.55,28.563157894736842105,190,2,5427.00,190,100.00,3.00,0.00
10-November-2017,30.05,30.05,30.05,30.05,30.050000000000000000,500,2,15025.00,500,100.00,0.00,0.00
9-November-2017,28.70,30.05,28.70,30.05,28.960000000000000000,50,2,1448.00,50,100.00,1.35,1.35
8-November-2017,27.70,28.70,27.70,28.70,28.195979899497487437,199,13,5611.00,199,100.00,1.00,1.00
7-November-2017,26.05,27.35,26.05,27.35,26.133333333333333333,75,2,1960.00,75,100.00,1.30,1.30
6-November-2017,26.05,26.05,26.05,26.05,26.000000000000000000,10,2,260.00,10,100.00,0.00,0.00
3-November-2017,24.85,24.85,24.85,24.85,24.800000000000000000,5,1,124.00,5,100.00,0.00,0.00
2-November-2017,23.70,23.70,23.70,23.70,23.700000000000000000,1050,3,24885.00,1050,100.00,0.00,0.00
1-November-2017,22.60,22.60,21.55,22.60,22.522686025408348457,551,4,12410.00,551,100.00,1.05,0.00
31-October-2017,21.55,21.55,21.55,21.55,21.500000000000000000,16,2,344.00,16,100.00,0.00,0.00
30-October-2017,19.00,20.55,19.00,20.55,20.482453987730061349,8150,5,166932.00,8150,100.00,1.55,1.55
27-October-2017,18.65,19.60,18.65,19.60,18.748015873015873015,504,8,9449.00,504,100.00,0.95,0.95
26-October-2017,19.60,19.60,19.60,19.60,19.599764798118384947,2551,8,49999.00,2551,100.00,0.00,0.00
25-October-2017,20.80,20.90,20.60,20.60,20.786133333333333333,3750,13,77948.00,3750,100.00,0.30,-0.20
24-October-2017,23.85,23.85,21.65,21.65,21.684558216350123864,2422,10,52520.00,2422,100.00,2.20,-2.20
23-October-2017,22.75,22.75,22.75,22.75,22.750000000000000000,100,2,2275.00,100,100.00,0.00,0.00
19-October-2017,22.80,23.90,22.80,23.90,23.487500000000000000,800,3,18790.00,800,100.00,1.10,1.10
18-October-2017,25.20,25.20,22.80,22.80,22.846428571428571428,560,3,12794.00,560,100.00,2.40,-2.40
17-October-2017,24.00,24.00,24.00,24.00,24.000000000000000000,686,5,16464.00,686,100.00,0.00,0.00
16-October-2017,25.25,27.80,25.25,25.25,25.285401459854014598,4110,15,103923.00,4110,100.00,2.55,0.00
13-October-2017,26.55,26.55,26.55,26.55,26.549865229110512129,371,4,9850.00,371,100.00,0.00,0.00
10-October-2017,27.90,27.90,27.90,27.90,27.900000000000000000,10,1,279.00,10,100.00,0.00,0.00
6-October-2017,28.00,28.00,27.20,27.20,27.333333333333333333,60,2,1640.00,60,100.00,0.80,-0.80
5-October-2017,29.80,29.80,27.20,27.20,27.248201438848920863,1390,8,37875.00,1390,100.00,2.60,-2.60
4-October-2017,27.00,28.60,27.00,28.60,27.366964889857905420,13301,13,364008.00,13301,100.00,1.60,1.60
3-October-2017,27.55,28.90,27.55,28.40,28.359520639147802929,751,8,21298.00,751,100.00,1.35,0.85
29-September-2017,27.75,28.95,27.55,28.95,27.627593101724568857,4001,17,110538.00,4001,100.00,1.40,1.20
28-September-2017,27.10,29.00,27.10,29.00,28.784242424242424242,6600,6,189976.00,6600,100.00,1.90,1.90
27-September-2017,27.55,28.50,27.55,28.50,27.550898203592814371,501,2,13803.00,501,100.00,0.95,0.95
25-September-2017,29.00,29.00,29.00,29.00,29.000000000000000000,2,1,58.00,2,100.00,0.00,0.00
22-September-2017,29.00,29.00,29.00,29.00,29.000000000000000000,1,1,29.00,1,100.00,0.00,0.00
12-September-2017,28.55,28.55,28.55,28.55,28.000000000000000000,1,1,28.00,1,100.00,0.00,0.00
11-September-2017,28.55,28.55,28.55,28.55,28.540000000000000000,50,1,1427.00,50,100.00,0.00,0.00
8-September-2017,28.55,28.55,28.55,28.55,28.549019607843137254,51,2,1456.00,51,100.00,0.00,0.00
7-September-2017,27.15,28.55,27.15,28.50,27.800000000000000000,285,5,7923.00,285,100.00,1.40,1.35
31-August-2017,28.55,28.55,28.55,28.55,28.500000000000000000,6,2,171.00,,,0.00,0.00
30-August-2017,27.50,27.50,27.45,27.45,27.474747474747474747,99,2,2720.00,99,100.00,0.05,-0.05
22-August-2017,28.55,28.55,28.55,28.55,28.000000000000000000,1,1,28.00,1,100.00,0.00,0.00
17-August-2017,27.15,28.55,27.15,28.55,27.158730158730158730,126,2,3422.00,126,100.00,1.40,1.40
14-August-2017,28.55,28.55,28.55,28.55,28.000000000000000000,1,1,28.00,1,100.00,0.00,0.00
11-August-2017,28.55,28.55,28.55,28.55,28.000000000000000000,1,1,28.00,1,100.00,0.00,0.00
9-August-2017,28.00,28.00,28.00,28.00,28.000000000000000000,1,1,28.00,1,100.00,0.00,0.00
2-August-2017,28.55,28.55,28.55,28.55,28.000000000000000000,1,1,28.00,1,100.00,0.00,0.00
1-August-2017,28.55,28.55,28.55,28.55,28.000000000000000000,1,1,28.00,1,100.00,0.00,0.00
28-July-2017,27.45,27.45,27.45,27.45,27.000000000000000000,1,1,27.00,1,100.00,0.00,0.00
21-July-2017,27.20,27.20,27.20,27.20,27.000000000000000000,1,1,27.00,1,100.00,0.00,0.00
18-July-2017,26.70,26.70,26.70,26.70,26.500000000000000000,2,1,53.00,2,100.00,0.00,0.00
14-July-2017,28.10,28.10,28.10,28.10,28.000000000000000000,1,1,28.00,1,100.00,0.00,0.00
13-July-2017,27.00,27.00,27.00,27.00,27.000000000000000000,10,1,270.00,10,100.00,0.00,0.00
11-July-2017,27.15,27.15,27.15,27.15,27.000000000000000000,1,1,27.00,1,100.00,0.00,0.00
5-July-2017,25.90,25.90,25.90,25.90,25.000000000000000000,1,1,25.00,1,100.00,0.00,0.00
20-June-2017,24.70,24.70,24.70,24.70,24.692307692307692307,52,2,1284.00,52,100.00,0.00,0.00
9-June-2017,26.00,26.00,26.00,26.00,26.000000000000000000,350,2,9100.00,350,100.00,0.00,0.00
8-June-2017,27.35,27.35,27.35,27.35,27.300000000000000000,10,1,273.00,10,100.00,0.00,0.00
7-June-2017,28.75,28.75,28.75,28.75,28.700000000000000000,10,1,287.00,10,100.00,0.00,0.00
6-June-2017,30.25,30.25,30.25,30.25,30.240000000000000000,25,1,756.00,25,100.00,0.00,0.00
5-June-2017,28.80,31.80,28.80,31.80,30.960000000000000000,100,5,3096.00,100,100.00,3.00,3.00
2-June-2017,30.30,30.30,30.30,30.30,30.000000000000000000,1,1,30.00,1,100.00,0.00,0.00
1-June-2017,28.90,28.90,28.90,28.90,28.750000000000000000,4,1,115.00,4,100.00,0.00,0.00
19-May-2017,30.00,30.00,30.00,30.00,30.000000000000000000,1,1,30.00,1,100.00,0.00,0.00
18-May-2017,30.00,30.00,30.00,30.00,30.000000000000000000,1,1,30.00,1,100.00,0.00,0.00
17-May-2017,29.00,29.00,29.00,29.00,29.000000000000000000,10,1,290.00,10,100.00,0.00,0.00
16-May-2017,27.95,27.95,27.95,27.95,27.000000000000000000,1,1,27.00,1,100.00,0.00,0.00
10-May-2017,26.75,26.75,26.60,26.65,26.683333333333333333,900,6,24015.00,900,100.00,0.15,-0.10
9-May-2017,27.95,27.95,27.95,27.95,27.500000000000000000,2,2,55.00,2,100.00,0.00,0.00
5-May-2017,27.95,27.95,27.75,27.75,27.746031746031746031,126,2,3496.00,126,100.00,0.20,-0.20
2-May-2017,26.65,27.80,26.65,27.80,27.762105263157894736,2850,4,79122.00,2850,100.00,1.15,1.15
27-April-2017,25.35,27.95,25.35,27.95,25.954651162790697674,860,8,22321.00,860,100.00,2.60,2.60
26-April-2017,26.65,26.65,26.65,26.65,26.600000000000000000,5,1,133.00,5,100.00,0.00,0.00
25-April-2017,29.70,29.70,26.95,26.95,26.953410981697171381,601,8,16199.00,601,100.00,2.75,-2.75
24-April-2017,28.35,28.35,28.35,28.35,28.349843260188087774,3190,5,90436.00,3190,100.00,0.00,0.00
21-April-2017,28.35,28.35,28.35,28.35,28.350000000000000000,1400,6,39690.00,1400,100.00,0.00,0.00
20-April-2017,27.00,27.00,26.95,27.00,26.998936170212765957,2820,14,76137.00,2820,100.00,0.05,0.00
19-April-2017,25.75,25.75,25.75,25.75,25.750000000000000000,400,2,10300.00,400,100.00,0.00,0.00
18-April-2017,24.55,24.55,24.55,24.55,24.548888888888888888,450,3,11047.00,450,100.00,0.00,0.00
17-April-2017,22.30,23.40,22.30,23.40,22.510332103321033210,2710,8,61003.00,2710,100.00,1.10,1.10
12-April-2017,22.30,22.35,20.25,22.30,21.824460431654676258,2780,11,60672.00,2780,100.00,2.10,0.00
10-April-2017,21.25,21.30,21.25,21.30,21.296052631578947368,760,4,16185.00,760,100.00,0.05,0.05
7-April-2017,20.30,20.30,20.30,20.30,20.000000000000000000,1,1,20.00,1,100.00,0.00,0.00
6-April-2017,19.35,19.35,19.35,19.35,19.350000000000000000,420,1,8127.00,420,100.00,0.00,0.00
5-April-2017,18.45,18.45,18.45,18.45,18.400000000000000000,10,1,184.00,10,100.00,0.00,0.00
3-April-2017,17.60,17.60,17.60,17.60,17.600000000000000000,20,1,352.00,20,100.00,0.00,0.00
27-March-2017,16.80,16.80,16.80,16.80,16.800000000000000000,4000,1,67200.00,4000,100.00,0.00,0.00
24-March-2017,16.80,16.80,16.80,16.80,16.800000000000000000,8200,3,137760.00,8200,100.00,0.00,0.00
21-March-2017,16.80,16.80,16.80,16.80,16.800000000000000000,150,1,2520.00,150,100.00,0.00,0.00
17-March-2017,16.80,16.80,16.80,16.80,16.799627791563275434,1612,5,27081.00,1612,100.00,0.00,0.00
15-March-2017,16.80,16.80,16.80,16.80,16.800000000000000000,5,1,84.00,5,100.00,0.00,0.00
7-March-2017,16.80,16.80,16.80,16.80,16.800000000000000000,50,1,840.00,50,100.00,0.00,0.00
2-March-2017,16.16,16.16,16.16,16.16,16.160000000000000000,100,1,1616.00,100,100.00,0.00,0.00
1-March-2017,15.58,15.58,15.58,15.58,15.577777777777777777,225,1,3505.00,225,100.00,0.00,0.00
28-February-2017,14.15,14.84,14.15,14.84,14.159718309859154929,7100,2,100534.00,7100,100.00,0.69,0.69
27-February-2017,14.14,14.14,14.14,14.14,14.000000000000000000,1,1,14.00,1,100.00,0.00,0.00
17-February-2017,13.47,13.47,13.47,13.47,13.470000000000000000,7000,1,94290.00,7000,100.00,0.00,0.00
16-February-2017,13.45,13.45,13.45,13.45,13.000000000000000000,1,1,13.00,1,100.00,0.00,0.00
10-February-2017,12.81,12.81,12.81,12.81,12.810000000000000000,7000,1,89670.00,7000,100.00,0.00,0.00
9-February-2017,14.56,14.56,13.45,13.45,13.474357366771159874,7975,4,107458.00,7975,100.00,1.11,-1.11
8-February-2017,14.03,14.03,14.03,14.03,14.030000000000000000,500,1,7015.00,500,100.00,0.00,0.00
7-February-2017,12.75,13.37,12.75,13.37,12.806363636363636363,7700,6,98609.00,7700,100.00,0.62,0.62
6-February-2017,12.74,12.74,12.74,12.74,12.740000000000000000,200,1,2548.00,200,100.00,0.00,0.00
2-February-2017,12.14,12.14,12.14,12.14,12.000000000000000000,1,1,12.00,1,100.00,0.00,0.00
27-January-2017,11.00,11.57,11.00,11.57,11.023489932885906040,10430,6,114975.00,10430,100.00,0.57,0.57
4-January-2017,11.02,11.02,11.02,11.02,11.000000000000000000,1,1,11.00,1,100.00,0.00,0.00
19-December-2016,10.50,10.50,10.50,10.50,10.500000000000000000,740,4,7770.00,740,100.00,0.00,0.00
16-December-2016,11.05,11.05,11.04,11.05,11.042622950819672131,305,3,3368.00,305,100.00,0.01,0.00
15-December-2016,11.62,11.62,11.62,11.62,11.619895287958115183,955,5,11097.00,955,100.00,0.00,0.00
9-December-2016,12.23,12.23,12.23,12.23,12.229897718332022029,6355,8,77721.00,6355,100.00,0.00,0.00
8-December-2016,12.87,12.87,12.87,12.87,12.868750000000000000,320,5,4118.00,320,100.00,0.00,0.00
7-December-2016,13.54,13.54,13.54,13.54,13.540000000000000000,700,4,9478.00,700,100.00,0.00,0.00
6-December-2016,14.25,14.25,14.25,14.25,14.250000000000000000,500,5,7125.00,500,100.00,0.00,0.00
22-November-2016,15.00,15.00,15.00,15.00,15.000000000000000000,150,1,2250.00,150,100.00,0.00,0.00
21-November-2016,15.70,15.70,15.70,15.70,15.700000000000000000,400,1,6280.00,400,100.00,0.00,0.00
18-November-2016,16.50,16.50,16.50,16.50,16.499834162520729684,3015,6,49747.00,3015,100.00,0.00,0.00
17-November-2016,17.35,17.35,17.35,17.35,17.350000000000000000,800,2,13880.00,800,100.00,0.00,0.00
16-November-2016,18.25,18.25,18.25,18.25,18.250000000000000000,200,1,3650.00,200,100.00,0.00,0.00
7-November-2016,19.20,19.20,19.20,19.20,19.200000000000000000,200,1,3840.00,200,100.00,0.00,0.00
4-November-2016,20.20,20.20,20.20,20.20,20.200000000000000000,20,1,404.00,20,100.00,0.00,0.00
3-November-2016,19.60,19.60,19.60,19.60,19.600000000000000000,200,1,3920.00,200,100.00,0.00,0.00
2-November-2016,18.90,18.90,18.80,18.90,18.833333333333333333,15000,12,282500.00,15000,100.00,0.10,0.00
13-October-2016,18.00,18.00,18.00,18.00,18.000000000000000000,100,1,1800.00,100,100.00,0.00,0.00
10-October-2016,18.50,18.50,18.50,18.50,18.500000000000000000,350,5,6475.00,350,100.00,0.00,0.00
7-October-2016,18.00,18.50,18.00,18.50,18.428571428571428571,350,5,6450.00,350,100.00,0.50,0.50
20-September-2016,18.90,18.90,18.90,18.90,18.900000000000000000,200,1,3780.00,200,100.00,0.00,0.00
16-September-2016,18.00,18.00,18.00,18.00,18.000000000000000000,250,2,4500.00,250,100.00,0.00,0.00
4-July-2016,18.75,18.75,18.75,18.75,18.000000000000000000,1,1,18.00,1,100.00,0.00,0.00
9-June-2016,19.75,19.75,19.70,19.70,19.726190476190476190,168,3,3314.00,168,100.00,0.05,-0.05
8-June-2016,18.85,18.85,18.85,18.85,18.850000000000000000,300,1,5655.00,300,100.00,0.00,0.00
6-April-2016,19.80,19.80,19.80,19.80,19.800000000000000000,25,1,495.00,25,100.00,0.00,0.00
29-March-2016,21.30,21.30,19.95,19.95,20.080000000000000000,775,6,15562.00,775,100.00,1.35,-1.35
21-March-2016,40.70,41.90,40.70,41.90,40.730769230769230769,52,2,2118.00,52,100.00,1.20,1.20
11-March-2016,42.80,42.80,42.80,42.80,42.791666666666666666,24,4,1027.00,24,100.00,0.00,0.00
9-March-2016,42.80,42.80,42.80,42.80,42.000000000000000000,1,1,42.00,1,100.00,0.00,0.00
29-February-2016,45.00,45.00,45.00,45.00,45.000000000000000000,5,1,225.00,5,100.00,0.00,0.00
26-February-2016,44.95,44.95,44.95,44.95,44.937500000000000000,16,5,719.00,16,100.00,0.00,0.00
23-February-2016,42.85,42.85,42.85,42.85,42.848275862068965517,290,5,12426.00,290,100.00,0.00,0.00
1-February-2016,45.10,45.10,45.10,45.10,45.100000000000000000,250,4,11275.00,250,100.00,0.00,0.00
