,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,101.029999,101.769997,100.519997,101.669998,90.668755,1853500
1,2016-01-05,102.510002,102.529999,99.959999,101.32,90.356644,1589200
2,2016-01-06,99.830002,101.389999,99.639999,100.300003,89.446999,1885300
3,2016-01-07,98.839996,100.07,97.599998,97.790001,87.208611,2002700
4,2016-01-08,98.040001,99.220001,97.330002,97.849998,87.262123,2541000
5,2016-01-11,98.370003,99.089996,97.629997,98.440002,87.788277,2389200
6,2016-01-12,99.5,100.010002,98.300003,99.889999,89.08136,1736500
7,2016-01-13,100.589996,102.32,97.550003,98.010002,87.404793,2652800
8,2016-01-14,98.239998,100.339996,97.510002,99.790001,88.992195,1928500
9,2016-01-15,99.410004,99.790001,96.510002,97.389999,86.851875,1584700
10,2016-01-19,98.480003,98.599998,96.629997,98.18,87.556404,1822000
11,2016-01-20,96.57,98.809998,96.0,97.82,87.235352,2844600
12,2016-01-21,98.25,98.790001,97.190002,97.959999,87.360207,1653200
13,2016-01-22,99.400002,99.690002,97.639999,98.089996,87.476135,1746800
14,2016-01-25,97.599998,98.150002,96.0,96.129997,85.728218,1400000
15,2016-01-26,96.519997,98.379997,95.940002,98.139999,87.520721,1350100
16,2016-01-27,97.809998,99.629997,97.739998,98.099998,87.485039,2132200
17,2016-01-28,98.639999,99.199997,97.910004,98.199997,87.574242,1815000
18,2016-01-29,96.769997,100.019997,95.599998,100.0,89.179466,3435200
19,2016-02-01,99.830002,100.980003,98.370003,100.529999,89.652084,2402500
20,2016-02-02,97.830002,99.260002,97.779999,98.150002,87.529648,2462400
21,2016-02-03,99.330002,103.300003,98.949997,103.290001,92.113472,2563200
22,2016-02-04,103.349998,106.989998,103.349998,105.529999,94.111076,2169200
23,2016-02-05,104.970001,105.519997,103.68,105.099998,93.727615,2021200
24,2016-02-08,104.519997,104.800003,100.470001,101.93,90.900627,2926200
25,2016-02-09,101.769997,104.199997,101.489998,103.82,92.586121,1592800
26,2016-02-10,104.309998,105.290001,103.0,103.370003,92.184814,1107300
27,2016-02-11,101.739998,103.160004,101.260002,102.059998,91.016563,1594100
28,2016-02-12,102.760002,103.949997,102.209999,103.830002,92.595032,978100
29,2016-02-16,105.040001,105.040001,103.459999,104.0,92.746635,1878700
30,2016-02-17,104.870003,105.400002,104.32,104.5,93.192551,1449200
31,2016-02-18,104.309998,104.860001,104.080002,104.5,93.192551,995300
32,2016-02-19,104.410004,104.559998,102.970001,103.309998,92.13131,1354300
33,2016-02-22,103.889999,105.050003,103.57,104.220001,92.942841,1273100
34,2016-02-23,103.529999,103.809998,101.599998,102.220001,91.159256,1294600
35,2016-02-24,100.919998,102.139999,100.800003,101.889999,90.864944,1493800
36,2016-02-25,102.209999,102.910004,101.040001,102.610001,91.507072,1758900
37,2016-02-26,103.300003,104.220001,102.440002,103.239998,92.068878,1582100
38,2016-02-29,103.370003,103.93,101.75,101.790001,90.775772,1325500
39,2016-03-01,102.849998,105.529999,102.389999,105.339996,93.94165,1591500
40,2016-03-02,104.709999,105.260002,103.330002,104.139999,92.871475,1582700
41,2016-03-03,103.57,105.980003,102.720001,105.839996,95.072243,1295700
42,2016-03-04,106.059998,110.089996,105.919998,108.790001,97.722115,2152400
43,2016-03-07,109.18,109.730003,107.629997,108.589996,97.542458,1851700
44,2016-03-08,107.529999,108.690002,106.629997,108.139999,97.138245,1315000
45,2016-03-09,108.419998,109.349998,107.849998,109.059998,97.964638,1416000
46,2016-03-10,109.760002,111.32,109.300003,110.660004,99.401871,2592500
47,2016-03-11,111.080002,112.209999,110.599998,111.110001,99.806107,2132100
48,2016-03-14,110.699997,111.050003,109.589996,109.900002,98.7192,1279100
49,2016-03-15,108.949997,109.639999,108.57,109.440002,98.305992,1057300
50,2016-03-16,109.260002,110.660004,108.82,110.129997,98.925797,1331000
51,2016-03-17,110.660004,113.550003,110.589996,113.120003,101.611588,2289100
52,2016-03-18,113.510002,113.650002,112.809998,112.879997,101.396027,2287000
53,2016-03-21,112.879997,113.400002,112.75,112.959999,101.467865,1122600
54,2016-03-22,112.629997,112.860001,111.82,112.580002,101.126541,1246700
55,2016-03-23,112.389999,113.360001,111.660004,112.800003,101.324158,1229500
56,2016-03-24,111.879997,112.099998,111.0,111.739998,100.372025,1106200
57,2016-03-28,112.059998,112.720001,111.949997,112.449997,101.00975,852300
58,2016-03-29,111.949997,112.809998,111.589996,112.459999,101.018768,960700
59,2016-03-30,113.18,115.220001,112.919998,115.0,103.300331,1708100
60,2016-03-31,114.93,115.32,114.360001,114.449997,102.806297,1751700
61,2016-04-01,113.949997,115.489998,112.720001,115.239998,103.515923,1171100
62,2016-04-04,114.5,115.599998,114.300003,114.709999,103.039833,977500
63,2016-04-05,113.82,114.449997,112.379997,112.989998,101.494827,1285900
64,2016-04-06,113.099998,113.330002,111.730003,113.279999,101.755325,976700
65,2016-04-07,112.529999,112.75,111.290001,111.669998,100.309128,878400
66,2016-04-08,112.470001,113.279999,111.959999,112.300003,100.875023,840200
67,2016-04-11,112.769997,113.449997,112.709999,112.739998,101.270248,919900
68,2016-04-12,112.980003,114.419998,112.360001,114.059998,102.455971,774500
69,2016-04-13,114.660004,115.620003,113.839996,115.57,103.81234,908700
70,2016-04-14,115.790001,115.910004,114.870003,115.529999,103.776421,748100
71,2016-04-15,115.309998,116.550003,115.089996,116.32,104.486053,987700
72,2016-04-18,115.599998,116.209999,115.349998,116.120003,104.306381,888300
73,2016-04-19,116.529999,118.860001,116.139999,118.82,106.731705,1226200
74,2016-04-20,119.0,119.709999,118.57,119.290001,107.1539,1079300
75,2016-04-21,119.230003,120.040001,118.739998,118.849998,106.758659,573500
76,2016-04-22,119.419998,119.790001,118.360001,119.620003,107.450302,658300
77,2016-04-25,119.010002,119.720001,118.849998,119.190002,107.064072,654500
78,2016-04-26,119.199997,119.580002,118.32,119.419998,107.270645,903600
79,2016-04-27,119.489998,119.529999,117.629997,118.449997,106.39933,1493700
80,2016-04-28,117.599998,119.379997,117.269997,118.260002,106.228683,1193400
81,2016-04-29,113.669998,118.349998,112.139999,117.459999,105.510056,1962600
82,2016-05-02,117.57,118.739998,117.050003,117.400002,105.456184,1290900
83,2016-05-03,116.470001,116.610001,114.209999,115.089996,103.381187,1477300
84,2016-05-04,114.68,114.93,113.720001,113.940002,102.348183,1248200
85,2016-05-05,114.650002,114.849998,113.279999,113.470001,101.926003,1084100
86,2016-05-06,113.459999,114.550003,113.089996,114.300003,102.671555,848400
87,2016-05-09,114.300003,114.300003,112.519997,113.029999,101.530754,1132900
88,2016-05-10,113.769997,114.230003,113.339996,114.019997,102.420036,979600
