,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,49.627865,50.200382,49.246181,50.076336,42.712479,17998981
1,2016-01-05,50.372135,51.020992,50.257633,50.715649,43.257771,11607124
2,2016-01-06,50.104961,50.524811,49.818703,50.019085,42.663647,13064263
3,2016-01-07,49.160305,49.923664,49.083969,49.580154,42.289261,13330560
4,2016-01-08,50.104961,50.114506,48.530533,48.740459,41.573048,14835698
5,2016-01-11,48.902672,49.17939,48.291985,48.902672,41.711411,15057035
6,2016-01-12,49.150764,49.685116,48.645039,49.389313,42.126484,11864408
7,2016-01-13,49.532444,49.675571,48.263359,48.339695,41.231209,17340837
8,2016-01-14,48.349236,49.723282,48.2729,49.427483,42.159031,14219788
9,2016-01-15,48.187023,48.950382,47.805344,48.79771,41.621872,16233939
10,2016-01-19,49.236641,49.532444,48.482822,48.988548,41.784649,11454116
11,2016-01-20,47.986641,48.683205,47.041985,48.234734,41.141689,16684579
12,2016-01-21,48.454197,48.969467,47.795803,48.587788,41.442829,12499706
13,2016-01-22,49.083969,49.370228,48.616413,48.998093,41.792786,11331814
14,2016-01-25,48.998093,49.083969,48.435116,48.587788,41.442829,9725964
15,2016-01-26,48.71183,49.236641,48.435116,49.09351,41.874172,9450340
16,2016-01-27,48.339695,49.208015,47.54771,48.062977,40.99519,13748817
17,2016-01-28,48.024811,48.225189,46.736641,46.946564,40.042938,18996991
18,2016-01-29,47.519085,48.349236,47.309158,48.349236,41.239346,17734990
19,2016-02-01,48.082062,48.645039,47.557251,48.425571,41.304462,11979898
20,2016-02-02,47.967556,48.196564,47.614506,48.101147,41.027744,15614466
21,2016-02-03,47.347328,47.814884,46.354961,47.757633,40.734741,20507893
22,2016-02-04,47.423664,47.46183,45.830154,46.364506,39.546478,21598442
23,2016-02-05,46.374046,47.442749,46.059158,47.11832,40.189442,17693384
24,2016-02-08,46.688931,47.07061,45.7729,46.59351,39.74181,13985665
25,2016-02-09,46.459923,47.299618,46.183205,46.908398,40.010387,11160257
26,2016-02-10,47.242367,48.101147,47.223282,47.261452,40.311531,11565833
27,2016-02-11,46.574429,47.127865,46.28817,46.612595,39.758087,11620643
28,2016-02-12,46.736641,46.860687,46.068703,46.784351,39.904591,14251018
29,2016-02-16,47.137405,47.700382,46.984734,47.5,40.514996,11964178
30,2016-02-17,47.709923,48.330154,47.671757,48.282444,41.182377,9770818
31,2016-02-18,48.282444,48.654579,47.948475,48.015266,40.954487,10074319
32,2016-02-19,47.948475,48.091602,47.585876,47.824429,40.791721,9394482
33,2016-02-22,47.9771,48.454197,47.833969,48.444656,41.320736,8143274
34,2016-02-23,48.244274,48.606869,48.120228,48.225189,41.133549,8278676
35,2016-02-24,47.862595,48.301525,47.356869,48.244274,41.149815,7936190
36,2016-02-25,48.244274,48.664124,48.082062,48.664124,41.507923,9110998
37,2016-02-26,48.71183,48.78817,48.311069,48.32061,41.214935,9695362
38,2016-02-29,48.206108,48.501907,47.853054,47.910305,40.86496,13507358
39,2016-03-01,48.082062,49.561069,47.795803,49.379772,42.118343,12686774
40,2016-03-02,49.265266,50.03817,49.160305,49.875954,42.541565,12548857
41,2016-03-03,49.790077,49.923664,48.807251,49.713741,42.403198,10279622
42,2016-03-04,49.475189,49.895039,49.14122,49.694656,42.386929,9521918
43,2016-03-07,49.465649,50.505726,49.379772,50.229008,42.842701,7824682
44,2016-03-08,49.96183,50.505726,49.895039,50.04771,42.688061,8665912
45,2016-03-09,50.171757,50.467556,49.713741,49.96183,42.614807,9589829
46,2016-03-10,50.276718,50.801525,50.028625,50.610687,43.168247,12856340
47,2016-03-11,50.591602,51.011452,50.362595,50.763359,43.677273,16277955
48,2016-03-14,50.715649,50.877865,50.419846,50.648853,43.578751,6846479
49,2016-03-15,50.076336,50.229008,49.57061,50.019085,43.0369,9495614
50,2016-03-16,49.914124,49.914124,49.198475,49.561069,42.642818,10460402
51,2016-03-17,49.551525,49.589695,48.979008,49.169846,42.30619,10038163
52,2016-03-18,49.370228,50.019085,49.2271,49.856869,42.89732,15116666
53,2016-03-21,49.933205,50.410305,49.713741,50.38168,43.348869,8014161
54,2016-03-22,50.171757,51.011452,50.143131,50.601147,43.537701,9748810
55,2016-03-23,51.145039,51.145039,50.42939,50.648853,43.578751,10424980
56,2016-03-24,50.372135,50.90649,50.181297,50.639313,43.570541,7929378
57,2016-03-28,50.687023,50.849236,50.238548,50.410305,43.373493,6337046
58,2016-03-29,50.486641,50.963741,50.162212,50.877865,43.775791,7730782
59,2016-03-30,51.030533,51.097328,50.677483,50.782444,43.693695,6711287
60,2016-03-31,50.648853,51.030533,50.34351,50.486641,43.439178,8735080
61,2016-04-01,50.095421,51.326336,50.03817,51.240459,44.087772,9099889
