,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,24.66,25.559999,24.48,25.35,17.453558,4140600
1,2016-01-05,25.309999,25.66,24.969999,25.370001,17.467333,3638600
2,2016-01-06,24.610001,24.629999,23.43,24.219999,16.675547,5046500
3,2016-01-07,23.75,24.129999,22.67,22.780001,15.684101,3153600
4,2016-01-08,23.0,23.65,22.389999,23.049999,15.870004,4032000
5,2016-01-11,23.709999,23.82,22.200001,22.610001,15.567057,3377300
6,2016-01-12,23.940001,23.940001,20.639999,21.85,15.043797,5058800
7,2016-01-13,22.049999,22.25,20.370001,20.969999,14.437908,5252700
8,2016-01-14,21.1,22.870001,20.73,22.780001,15.684101,5665800
9,2016-01-15,21.290001,22.200001,20.98,21.940001,15.105762,4009800
10,2016-01-19,22.23,22.42,20.23,20.790001,14.313982,4104900
11,2016-01-20,20.809999,21.129999,18.98,20.040001,13.797606,6006400
12,2016-01-21,20.16,23.08,20.02,22.620001,15.573939,5255700
13,2016-01-22,23.65,25.15,23.25,25.1,17.281433,8188000
14,2016-01-25,24.41,25.959999,23.610001,23.620001,16.262449,4500000
15,2016-01-26,24.26,24.790001,23.42,24.299999,16.730629,3677400
16,2016-01-27,24.27,24.5,22.91,23.129999,15.925079,4562800
17,2016-01-28,23.42,24.190001,23.18,23.91,16.911777,4295900
18,2016-01-29,24.110001,25.030001,23.84,24.91,17.619089,3715300
19,2016-02-01,24.110001,24.16,22.85,23.440001,16.579342,3169700
20,2016-02-02,22.73,23.58,22.440001,23.120001,16.353001,2672900
21,2016-02-03,23.74,24.75,22.65,24.639999,17.428112,3213700
22,2016-02-04,24.780001,25.99,24.629999,25.49,18.029324,3751700
23,2016-02-05,25.1,25.719999,24.540001,25.540001,18.064695,4144500
24,2016-02-08,24.299999,24.450001,21.790001,23.16,16.381294,5770900
25,2016-02-09,21.809999,22.139999,19.860001,20.629999,14.591804,9079500
26,2016-02-10,20.67,21.5,19.799999,20.91,14.789849,3969100
27,2016-02-11,20.1,20.77,18.879999,19.620001,13.877419,5340700
28,2016-02-12,20.27,20.450001,19.299999,20.18,14.27351,3936700
29,2016-02-16,20.48,21.15,20.26,21.030001,14.874722,3656000
30,2016-02-17,21.6,22.219999,20.690001,21.73,15.369841,6085400
31,2016-02-18,22.129999,22.200001,20.5,21.190001,14.987895,3732500
32,2016-02-19,20.700001,20.860001,20.110001,20.66,14.613023,2798800
33,2016-02-22,21.15,21.75,21.07,21.4,15.136433,4101600
34,2016-02-23,21.32,21.639999,20.549999,21.309999,15.072771,4627200
35,2016-02-24,20.700001,21.709999,19.940001,21.52,15.221309,5525400
36,2016-02-25,21.32,21.620001,20.5,21.370001,15.115209,4214000
37,2016-02-26,21.98,23.68,21.780001,23.01,16.275202,5623500
38,2016-02-29,23.110001,24.370001,22.83,24.0,16.975435,4217200
39,2016-03-01,24.23,24.5,23.34,24.200001,17.116899,2681700
40,2016-03-02,24.0,25.59,23.799999,25.57,18.085911,3211700
41,2016-03-03,25.33,26.9,25.32,26.6,18.814438,4329400
42,2016-03-04,26.950001,28.030001,25.610001,26.360001,18.64469,4675600
43,2016-03-07,26.370001,28.17,26.370001,27.629999,19.542974,4148300
44,2016-03-08,27.43,27.52,26.02,26.219999,18.54566,4921200
45,2016-03-09,26.719999,27.110001,25.719999,26.469999,18.722486,3217800
46,2016-03-10,26.25,27.67,26.02,27.43,19.401506,3834400
47,2016-03-11,27.780001,28.57,27.67,28.309999,20.023941,3140100
48,2016-03-14,27.85,28.43,27.52,28.18,19.93199,2279500
49,2016-03-15,27.6,27.74,26.790001,27.719999,19.60663,1871900
50,2016-03-16,27.940001,29.559999,27.9,29.51,20.872711,2350000
51,2016-03-17,29.700001,30.48,29.219999,30.219999,21.374901,2555200
52,2016-03-18,30.559999,30.99,29.690001,30.82,21.799288,8541400
53,2016-03-21,30.780001,30.82,29.32,29.690001,21.000031,2889500
54,2016-03-22,29.23,30.450001,29.049999,30.209999,21.367823,2352800
55,2016-03-23,29.790001,30.0,28.41,28.440001,20.115891,2394600
56,2016-03-24,27.91,28.73,27.469999,28.68,20.285648,3202800
57,2016-03-28,28.4,28.790001,28.059999,28.33,20.038088,1986200
58,2016-03-29,27.76,28.639999,27.35,28.459999,20.130035,2624700
59,2016-03-30,28.85,29.48,28.52,29.040001,20.540277,2323600
60,2016-03-31,29.01,29.93,28.85,29.860001,21.120272,2565700
61,2016-04-01,29.08,29.459999,28.5,28.73,20.321009,2655300
62,2016-04-04,28.6,29.41,28.299999,28.370001,20.066381,2119200
63,2016-04-05,28.1,29.07,27.91,28.43,20.108816,2425500
64,2016-04-06,28.76,29.57,28.620001,29.219999,20.667593,1724000
65,2016-04-07,28.889999,29.639999,28.559999,28.950001,20.476618,1889100
66,2016-04-08,29.68,30.540001,29.629999,29.99,21.212221,1855700
67,2016-04-11,30.35,30.799999,29.82,30.049999,21.25466,2338900
68,2016-04-12,30.41,32.66,30.200001,32.349998,22.881474,3074300
69,2016-04-13,32.490002,32.580002,31.74,31.860001,22.534889,2295400
70,2016-04-14,31.860001,32.09,31.379999,31.73,22.442938,1534700
71,2016-04-15,31.51,32.02,31.040001,31.67,22.400503,1751600
72,2016-04-18,30.57,32.810001,30.440001,32.16,22.747084,3280100
73,2016-04-19,32.560001,34.41,32.560001,34.389999,24.324383,3192500
74,2016-04-20,34.02,35.209999,33.869999,34.799999,24.614384,3386700
75,2016-04-21,34.849998,35.599998,34.369999,34.810001,24.621456,2505300
76,2016-04-22,34.759998,36.029999,34.759998,35.810001,25.328766,2738900
77,2016-04-25,35.799999,36.060001,34.93,35.380001,25.024624,2783500
78,2016-04-26,35.779999,36.419998,35.509998,36.240002,25.632906,2555300
79,2016-04-27,36.529999,38.439999,36.52,37.07,26.219975,4204200
80,2016-04-28,36.330002,36.509998,35.330002,35.560001,25.576254,3780700
81,2016-04-29,35.779999,36.720001,35.580002,36.150002,26.000608,3742600
82,2016-05-02,35.959999,36.099998,34.889999,35.98,25.878332,2413600
83,2016-05-03,35.029999,35.900002,34.560001,35.790001,25.741678,3645100
84,2016-05-04,36.459999,38.799999,36.23,38.169998,27.453474,6083200
85,2016-05-05,38.740002,39.75,38.5,38.959999,28.021673,3594400
86,2016-05-06,38.630001,39.959999,38.509998,39.77,28.604259,2408600
87,2016-05-09,40.0,40.529999,38.57,39.240002,28.223068,2644100
88,2016-05-10,39.709999,40.66,39.490002,40.080002,28.827234,2776000
89,2016-05-11,40.080002,40.790001,39.279999,40.07,28.82004,2858300
90,2016-05-12,40.68,41.130001,39.689999,40.290001,28.978271,2456500
91,2016-05-13,40.139999,41.779999,40.099998,41.040001,29.517704,2589300
92,2016-05-16,41.73,42.18,41.290001,41.810001,30.071522,2316400
93,2016-05-17,41.68,42.57,41.459999,42.02,30.222553,2864000
