,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-04,54.860001,54.880001,53.880001,54.880001,51.013897,1418700
1,2016-01-05,54.880001,55.360001,54.18,54.209999,50.39109,903200
2,2016-01-06,52.799999,53.099998,51.779999,52.380001,48.690018,2219300
3,2016-01-07,51.68,51.830002,49.669998,49.68,46.180225,2021100
4,2016-01-08,50.200001,51.02,50.009998,50.439999,46.886681,1794300
5,2016-01-11,50.650002,51.02,49.27,49.84,46.328953,1475600
6,2016-01-12,50.459999,50.91,49.080002,49.889999,46.37542,1540600
7,2016-01-13,49.990002,50.060001,47.060001,47.169998,43.847038,2072100
8,2016-01-14,47.560001,48.630001,46.849998,48.209999,44.813789,2445800
9,2016-01-15,46.389999,48.209999,46.389999,47.189999,43.865631,2059000
10,2016-01-19,47.779999,49.080002,47.189999,47.509998,44.163086,1528900
11,2016-01-20,46.759998,48.360001,45.57,47.669998,44.311825,1860400
12,2016-01-21,47.610001,48.650002,47.27,47.68,44.321125,1288200
13,2016-01-22,48.41,49.779999,48.080002,48.540001,45.120537,1679900
14,2016-01-25,48.09,48.560001,47.389999,47.540001,44.190975,798600
15,2016-01-26,47.16,48.16,46.41,47.830002,44.460541,1810000
16,2016-01-27,47.490002,48.200001,46.580002,47.119999,43.800564,1375800
17,2016-01-28,47.389999,48.09,46.740002,46.779999,43.484516,1521200
18,2016-01-29,47.099998,48.689999,47.099998,48.59,45.167007,2218800
19,2016-02-01,48.32,48.580002,47.669998,48.130001,44.73941,2992200
20,2016-02-02,47.639999,47.689999,46.48,46.549999,43.270721,1946800
21,2016-02-03,46.860001,47.310001,45.23,46.380001,43.112701,2160900
22,2016-02-04,44.459999,48.709999,44.209999,46.639999,43.354385,2805300
23,2016-02-05,46.599998,46.889999,45.279999,45.48,42.276108,2565100
24,2016-02-08,44.77,45.549999,44.189999,45.290001,42.09948,4829100
25,2016-02-09,44.630001,45.900002,44.310001,45.610001,42.396938,2481600
26,2016-02-10,45.900002,47.689999,45.889999,46.0,42.75946,2771600
27,2016-02-11,45.41,46.07,44.689999,45.27,42.080891,2595200
28,2016-02-12,45.82,47.110001,45.400002,46.860001,43.55888,2321900
29,2016-02-16,47.619999,48.029999,47.43,47.75,44.386192,2495800
30,2016-02-17,47.98,49.610001,47.860001,49.529999,46.040783,2384800
31,2016-02-18,49.220001,49.849998,48.650002,49.610001,46.115154,2641700
32,2016-02-19,49.259998,50.450001,49.18,49.580002,46.087269,2100100
33,2016-02-22,49.990002,50.419998,49.73,50.259998,46.719364,1649700
34,2016-02-23,50.209999,51.610001,50.209999,51.130001,47.528076,2447000
35,2016-02-24,50.400002,51.330002,49.990002,51.07,47.621319,1542300
36,2016-02-25,51.310001,51.639999,50.490002,50.93,47.490776,1222600
37,2016-02-26,51.150002,51.290001,50.57,51.169998,47.714569,1413200
38,2016-02-29,51.209999,51.5,50.200001,50.220001,46.828728,1385000
39,2016-03-01,50.720001,51.5,50.360001,51.380001,47.910393,1264000
40,2016-03-02,51.189999,51.43,50.73,51.41,47.938362,760500
41,2016-03-03,51.459999,51.610001,50.669998,51.400002,47.929039,790100
42,2016-03-04,51.41,52.599998,51.259998,52.110001,48.591099,1310200
43,2016-03-07,51.75,51.869999,51.130001,51.34,47.873093,1126500
44,2016-03-08,51.16,51.59,50.490002,50.799999,47.369556,1153200
45,2016-03-09,51.060001,51.310001,50.5,50.91,47.472122,791800
46,2016-03-10,51.200001,51.77,50.389999,50.869999,47.434818,743000
47,2016-03-11,51.200001,51.560001,50.790001,51.369999,47.901066,765300
