,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-01-01,60.880001,60.98,58.310001,58.439999,52.330357,12999000.0
1,2016-01-08,58.799999,59.349998,57.59,58.419998,52.312447,16297900.0
2,2016-01-15,56.91,59.349998,56.029999,58.150002,52.070675,16686600.0
3,2016-01-22,58.91,59.5,57.619999,59.220001,53.02882,14818600.0
4,2016-01-29,59.68,62.200001,58.290001,62.049999,55.562943,19292800.0
5,2016-02-05,62.09,63.939999,61.700001,62.32,55.804722,17377200.0
6,2016-02-12,63.02,65.290001,62.860001,64.300003,57.577724,14546900.0
7,2016-02-19,63.889999,64.599998,62.779999,64.410004,57.676212,13089500.0
8,2016-02-26,64.529999,65.470001,63.450001,65.309998,58.78548,11045200.0
9,2016-03-04,65.300003,65.589996,63.73,64.260002,57.840385,9603700.0
10,2016-03-11,64.93,67.449997,64.379997,67.199997,60.486664,10848500.0
11,2016-03-18,67.400002,67.760002,65.940002,66.190002,59.577572,10063700.0
12,2016-03-25,66.339996,67.919998,66.209999,67.370003,60.639679,7709900.0
13,2016-04-01,67.239998,68.330002,66.029999,66.279999,59.658566,7742500.0
14,2016-04-08,66.82,67.889999,66.580002,66.669998,60.009605,9094600.0
15,2016-04-15,66.639999,67.910004,65.239998,65.449997,58.911495,10962100.0
16,2016-04-22,65.440002,66.07,64.800003,64.949997,58.461441,8070700.0
17,2016-04-29,64.830002,69.239998,64.360001,67.870003,61.089737,13508200.0
18,2016-05-06,67.5,68.0,66.580002,67.540001,60.792717,10872500.0
19,2016-05-13,67.650002,67.790001,66.589996,66.839996,60.162628,10363700.0
20,2016-05-20,67.110001,67.830002,66.68,67.510002,60.765697,8005600.0
21,2016-05-27,67.559998,67.959999,66.669998,67.440002,60.702682,7045700.0
22,2016-06-03,67.019997,68.019997,66.639999,67.790001,61.317448,8171600.0
23,2016-06-10,67.169998,67.870003,65.449997,66.470001,60.123497,8418300.0
24,2016-06-17,66.440002,67.860001,66.029999,67.860001,61.380779,7469200.0
25,2016-06-24,65.580002,69.949997,65.269997,69.949997,63.27121,15750700.0
26,2016-07-01,69.949997,69.949997,68.790001,68.940002,62.357662,8345000.0
27,2016-07-08,69.68,70.379997,69.059998,69.309998,62.692326,9147700.0
28,2016-07-15,69.459999,69.75,68.800003,68.889999,62.312435,5546500.0
29,2016-07-22,69.07,69.5,68.639999,69.169998,62.565693,5328200.0
30,2016-07-29,68.910004,69.239998,67.989998,68.620003,62.068211,9870400.0
31,2016-08-05,68.720001,69.510002,68.5,69.110001,62.511417,7606300.0
32,2016-08-12,69.059998,69.550003,68.660004,69.440002,62.809917,7626300.0
33,2016-08-19,69.129997,69.419998,68.120003,68.540001,61.99585,6306600.0
34,2016-08-26,68.730003,69.239998,68.07,68.660004,62.104397,8345900.0
35,2016-09-02,68.849998,69.480003,68.519997,69.220001,62.914818,6326300.0
36,2016-09-09,68.809998,68.900002,67.269997,67.82,61.64233,9168400.0
37,2016-09-16,67.559998,69.059998,67.239998,68.940002,62.660316,7677500.0
38,2016-09-23,68.559998,69.290001,68.120003,68.639999,62.387638,8730400.0
39,2016-09-30,68.830002,69.379997,67.120003,67.769997,61.596893,13156700.0
40,2016-10-07,67.970001,69.230003,67.889999,69.089996,62.796638,8827200.0
41,2016-10-14,69.470001,69.940002,68.199997,68.230003,62.014992,8712700.0
42,2016-10-21,67.82,68.139999,67.230003,67.589996,61.433273,7164300.0
43,2016-10-28,67.760002,68.989998,66.82,68.089996,61.88773,14854100.0
44,2016-11-04,68.0,69.459999,66.550003,69.449997,63.123863,15304600.0
45,2016-11-11,69.32,71.790001,68.919998,71.779999,65.241623,13523500.0
46,2016-11-18,71.800003,72.720001,71.410004,72.400002,65.805153,11366300.0
47,2016-11-25,72.379997,72.580002,69.040001,70.349998,63.941887,18917700.0
48,2016-12-02,70.43,71.980003,70.220001,71.669998,65.440002,10774000.0
49,2016-12-09,71.769997,73.75,71.510002,73.540001,67.147438,11039200.0
50,2016-12-16,73.779999,74.720001,73.540001,74.480003,68.005753,9638000.0
51,2016-12-23,74.480003,74.769997,74.199997,74.279999,67.82312,5120000.0
52,2016-12-30,74.540001,74.949997,73.540001,74.029999,67.594841,7419600.0
53,2017-01-06,73.68,74.459999,73.040001,73.68,67.275284,8615600.0
54,2017-01-13,73.910004,74.830002,73.389999,74.220001,67.768341,5478100.0
55,2017-01-20,74.370003,75.849998,73.959999,75.809998,69.220146,7180600.0
56,2017-01-27,75.290001,78.120003,74.739998,77.400002,70.671913,11360400.0
57,2017-02-03,77.919998,78.68,76.970001,78.349998,71.539345,9632200.0
58,2017-02-10,78.550003,80.82,78.129997,80.800003,73.776375,8461400.0
59,2017-02-17,80.470001,80.900002,80.059998,80.550003,73.548096,9985700.0
60,2017-02-24,80.18,83.050003,79.889999,81.75,74.643791,11976300.0
61,2017-03-03,81.830002,82.0,80.940002,81.57,74.823112,8980100.0
62,2017-03-10,81.82,83.0,81.57,82.889999,76.033943,7456800.0
63,2017-03-17,82.900002,83.089996,81.160004,81.260002,74.538765,8971100.0
64,2017-03-24,81.269997,82.099998,80.07,81.639999,74.887337,6194500.0
65,2017-03-31,81.449997,82.169998,81.050003,81.440002,74.703888,8199400.0
66,2017-04-07,81.360001,81.669998,80.099998,80.580002,73.915009,7356300.0
67,2017-04-14,80.800003,81.629997,79.089996,80.150002,73.520576,8571100.0
68,2017-04-21,80.089996,82.510002,79.540001,81.980003,75.199211,9437900.0
69,2017-04-28,81.839996,86.029999,81.190002,85.57,78.492279,11362200.0
70,2017-05-05,85.730003,85.870003,83.190002,83.910004,76.969582,10070400.0
71,2017-05-12,83.809998,85.300003,83.110001,84.720001,77.712593,9073800.0
72,2017-05-19,84.779999,86.389999,84.059998,86.279999,79.143562,8701400.0
73,2017-05-26,86.040001,86.940002,85.889999,86.940002,79.74897,6552200.0
74,2017-06-02,86.790001,86.940002,85.57,86.559998,79.742111,6466600.0
75,2017-06-09,86.669998,89.889999,86.550003,89.790001,82.71772,9846100.0
76,2017-06-16,90.370003,90.739998,88.209999,88.309998,81.354263,10499000.0
77,2017-06-23,88.720001,89.230003,87.809998,88.129997,81.188454,10605500.0
78,2017-06-30,88.440002,89.860001,88.120003,88.720001,81.732002,5007100.0
79,2017-07-07,88.800003,89.290001,87.739998,88.599998,81.621437,6765200.0
80,2017-07-14,88.269997,89.559998,87.919998,89.220001,82.192612,7234600.0
81,2017-07-21,89.0,90.629997,88.580002,89.68,82.616371,7832200.0
82,2017-07-28,89.800003,94.309998,89.519997,93.93,86.531616,10751200.0
83,2017-08-04,94.089996,94.699997,93.839996,94.160004,86.743515,7770300.0
84,2017-08-11,94.089996,95.25,93.169998,93.330002,85.978882,7788500.0
85,2017-08-18,93.110001,93.849998,91.400002,91.540001,84.32988,11238700.0
86,2017-08-25,91.809998,92.279999,89.809998,90.5,83.371788,12800800.0
87,2017-09-01,90.57,91.120003,85.589996,86.449997,79.967186,15065200.0
88,2017-09-08,86.150002,93.540001,86.150002,90.5,83.71347,14290100.0
89,2017-09-15,90.470001,92.32,90.339996,90.669998,83.870728,10462300.0
90,2017-09-22,90.440002,91.720001,90.050003,91.290001,84.444221,6656500.0
91,2017-09-29,91.300003,93.690002,90.910004,93.190002,86.201759,7521300.0
92,2017-10-06,93.32,93.809998,92.43,92.540001,85.600487,5850200.0
93,2017-10-13,92.709999,93.059998,90.620003,92.730003,85.776237,11831000.0
94,2017-10-20,93.449997,94.230003,92.519997,93.959999,86.914017,7766200.0
95,2017-10-27,93.720001,98.209999,92.93,97.849998,90.512299,11369500.0
96,2017-11-03,97.620003,100.309998,97.07,98.949997,91.529808,9980900.0
97,2017-11-10,98.879997,101.120003,98.099998,99.57,92.10331,10076600.0
98,2017-11-17,99.050003,100.970001,99.050003,99.300003,91.853577,7291300.0
99,2017-11-24,99.800003,103.510002,98.980003,102.660004,94.961594,9314100.0
100,2017-12-01,103.099998,104.099998,100.75,102.110001,94.800514,10231200.0
101,2017-12-08,102.0,104.18,101.650002,102.650002,95.301857,8114300.0
